Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
07-Aug-1969,Victoria BC,,F,,,Cheney d. Mary Struthers [USA],6-4 8-6,,,,,,,,
08-May-1967,Los Angeles SoCal Chps,Hard,F,,,Tory Ann Fretz [USA] d. Cheney,9-7 RET,,,,,,,,
28-Nov-1966,Tempe,Hard,F,,,Cheney d. Sally Perry [USA],6-0 9-7,,,,,,,,
03-Oct-1966,Balboa Bay,Hard,F,,,Cheney d. Mimi Henreid [USA],6-4 6-1,,,,,,,,
04-Jul-1966,La Jolla,Hard,F,,,Patti Hogan [USA] d. Cheney,5-7 6-3 6-4,,,,,,,,
05-Jul-1965,La Jolla,,F,,,Patti Hogan [USA] d. Cheney,6-2 6-4,,,,,,,,
31-Aug-1964,Santa Monica,Hard,F,,,Mimi Wheeler [USA] d. Cheney,6-1 6-2,,,,,,,,
09-Jul-1964,La Jolla,Hard,F,,,Cheney d. Patti Hogan [USA],7-5 6-1,,,,,,,,
03-Feb-1964,Palm Desert,Hard,F,,,Karen Susman [USA] d. Cheney,7-5 6-4,,,,,,,,
21-Oct-1963,Newport Beach,Hard,F,,,Cheney d. Kathleen Harter [USA],6-3 6-3,,,,,,,,
25-Aug-1963,Santa Monica,Hard,F,,,Mimi Wheeler [USA] d. Cheney,3-6 6-2 6-1,,,,,,,,
01-Jul-1963,La Jolla,Hard,F,,,Cheney d. Kathy Chabot [USA],6-2 1-6 6-1,,,,,,,,
30-Aug-1962,Santa Monica,,F,,,Cheney d. Joan Wimberley [USA],UNK,,,,,,,,
13-Aug-1962,Beverly Hills,Hard,F,,,Patricia Cody [USA] d. Cheney,6-4 6-2,,,,,,,,
02-Jul-1962,La Jolla,Hard,F,,,Cheney d. Patricia Cody [USA],6-2 6-3,,,,,,,,
23-Apr-1962,Ojai,Hard,F,,,Carole Graebner [USA] d. Cheney,5-7 6-2 7-5,,,,,,,,
23-Oct-1961,Balboa,Hard,F,,,Cheney d. Diane Wootton [USA],6-3 6-2,,,,,,,,
03-Jul-1961,La Jolla,Hard,F,,,Cheney d. Kathy Blake [USA],6-1 6-4,,,,,,,,
27-Aug-1960,Santa Monica,Hard,F,,,Cheney d. Mandy Einstein [USA],9-7 7-5,,,,,,,,
21-Jan-1938,Australian Championships,Grass,F,,,(1) Cheney d. (5) Dorothy Stevenson [AUS],6-3 6-2,,,,,,,,
