Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Rouen R32,L vs Boisson,4.8,5.0,4.6,32.0%,45.8%,57.1%,27.3%,60.7%,29.3%,4.0,4.2,-5.0,-9.8
2024 Cluj Napoca SF,L vs Pliskova,3.9,4.2,3.6,45.2%,32.0%,36.4%,63.6%,53.2%,12.5%,7.5,8.3,6.5,8.4
2023 Hua Hin R32,L vs Andreescu,4.0,3.7,4.2,40.7%,43.6%,75.0%,33.3%,56.0%,11.1%,4.5,4.9,5.0,7.4
2022 United Cup RR,W vs Inglis,3.9,3.5,4.3,56.5%,53.1%,64.7%,75.0%,53.9%,15.7%,12.0,13.3,-3.0,-4.2
2022 BJK Cup Finals RR,W vs Badosa,4.4,4.6,4.2,56.5%,25.6%,73.3%,86.7%,49.0%,8.1%,3.5,3.6,11.5,10.1
2022 BJK Cup Finals RR,L vs Rybakina,3.4,3.4,3.3,42.6%,46.2%,27.3%,40.0%,44.0%,11.4%,2.0,4.1,1.5,2.1
2022 Birmingham R16,L vs Halep,3.5,4.2,2.7,37.0%,27.3%,42.9%,40.0%,56.8%,16.7%,1.5,2.3,-5.0,-11.1
2022 Australian Open R128,L vs Swiatek,4.6,5.2,3.9,30.6%,32.1%,45.5%,66.7%,49.2%,6.0%,-2.5,-2.8,-1.5,-1.6
2021 Montreal R32,L vs Andreescu,3.9,3.9,3.8,44.6%,44.7%,57.1%,66.7%,52.2%,6.7%,5.0,4.9,1.5,1.4
2021 Nottingham R64,W vs Raducanu,3.8,3.6,4.1,51.7%,56.8%,54.5%,50.0%,59.3%,22.2%,15.5,16.1,-3.5,-6.5
2020 Australian Open R64,L vs Halep,5.2,5.5,4.9,32.6%,40.0%,50.0%,75.0%,55.0%,15.1%,3.5,2.6,-1.0,-0.9
2020 Australian Open R128,W vs Doi,4.6,4.7,4.5,51.3%,47.1%,50.0%,54.5%,58.0%,12.0%,10.5,4.3,12.0,7.1
2019 Wimbledon R32,L vs Barty,3.8,4.0,3.6,36.7%,5.9%,50.0%,42.9%,57.8%,25.9%,2.0,3.5,-3.0,-7.5
2019 Australian Open R128,L vs Sharapova,4.3,4.3,4.3,31.6%,32.0%,42.9%,42.9%,52.5%,15.2%,1.5,2.3,6.0,11.3
2018 Washington R32,L vs Bencic,3.8,3.7,3.9,48.8%,45.5%,46.7%,11.1%,63.4%,7.3%,5.5,4.4,1.0,1.4
2018 Eastbourne R32,L vs Sevastova,4.3,4.6,4.0,36.2%,58.1%,36.0%,33.3%,57.6%,14.0%,-4.0,-3.5,5.5,6.5
Last 52 Weeks (1 matches),,4.8,5.0,4.6,32.0%,45.8%,57.1%,27.3%,60.7%,29.3%,4.0,4.2,-5.0,-9.8
Career (16 matches),,4.2,4.3,4.1,43.7%,42.0%,50.4%,53.6%,55.2%,13.3%,4.5,4.5,1.8,2.2
