Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Rouen R32,L vs Boisson,77.2%,40.9%,5.3%,3/0,2.37,8.8%,73.3%,30.3%,2.2%,2.29,16.7%,100.0%,72.7%,18.2%,2.47,0.0%
2024 Cluj Napoca SF,L vs Pliskova,64.3%,47.2%,14.3%,7/1,2.82,4.1%,62.9%,50.0%,2.9%,2.98,4.0%,93.3%,42.9%,46.7%,2.65,4.2%
2023 Hua Hin R32,L vs Andreescu,82.8%,50.0%,15.5%,5/4,2.44,9.8%,81.4%,48.6%,9.3%,2.60,13.6%,92.9%,53.8%,35.7%,2.24,5.3%
2022 United Cup RR,W vs Inglis,75.4%,47.8%,3.3%,2/0,2.30,14.7%,86.4%,47.4%,0.0%,2.11,25.0%,61.5%,50.0%,15.4%,2.58,0.0%
2022 BJK Cup Finals RR,W vs Badosa,77.0%,51.1%,9.8%,3/3,2.73,2.0%,78.8%,42.3%,3.0%,2.46,3.4%,84.0%,61.9%,20.0%,3.11,0.0%
2022 BJK Cup Finals RR,L vs Rybakina,71.7%,42.1%,9.4%,2/3,2.66,2.9%,65.4%,35.3%,7.7%,2.38,4.8%,84.0%,47.6%,12.0%,3.09,0.0%
2022 Birmingham R16,L vs Halep,57.1%,29.2%,0.0%,0/0,2.53,6.3%,58.3%,28.6%,0.0%,2.44,11.1%,58.8%,30.0%,0.0%,2.64,0.0%
2022 Australian Open R128,L vs Swiatek,81.8%,33.3%,6.8%,1/2,2.57,6.3%,76.0%,31.6%,0.0%,2.63,12.0%,89.5%,35.3%,15.8%,2.50,0.0%
2021 Montreal R32,L vs Andreescu,76.3%,44.3%,13.8%,6/5,2.46,6.3%,81.8%,35.6%,3.6%,2.37,10.7%,76.2%,68.8%,42.9%,2.54,2.9%
2021 Nottingham R64,W vs Raducanu,77.6%,62.2%,12.1%,4/3,2.66,2.6%,78.4%,62.1%,8.1%,2.68,4.5%,94.1%,62.5%,23.5%,2.62,0.0%
2020 Australian Open R64,L vs Halep,80.0%,47.9%,5.0%,1/2,2.75,0.0%,76.9%,43.3%,2.6%,2.63,0.0%,85.7%,55.6%,9.5%,3.10,0.0%
2020 Australian Open R128,W vs Doi,80.8%,54.6%,10.8%,9/4,2.49,2.9%,85.3%,56.3%,6.7%,2.43,4.8%,86.8%,51.5%,21.1%,2.58,0.0%
2019 Wimbledon R32,L vs Barty,53.8%,33.3%,5.1%,2/0,2.46,24.2%,48.0%,16.7%,4.0%,2.40,36.8%,75.0%,55.6%,8.3%,2.54,7.1%
2019 Australian Open R128,L vs Sharapova,71.1%,28.1%,17.8%,6/2,2.54,0.0%,96.0%,33.3%,16.0%,2.44,0.0%,66.7%,12.5%,33.3%,2.71,0.0%
2018 Washington R32,L vs Bencic,73.0%,55.6%,13.5%,4/6,2.34,11.8%,68.2%,50.0%,9.1%,2.57,14.8%,96.0%,62.5%,24.0%,2.07,8.3%
2018 Eastbourne R32,L vs Sevastova,77.3%,43.1%,3.0%,2/0,2.55,21.2%,81.1%,50.0%,5.4%,2.44,29.7%,75.0%,33.3%,0.0%,2.84,0.0%
Last 52 Weeks (1 matches),,77.2%,40.9%,5.3%,100.0%,2.37,8.8%,73.3%,30.3%,2.2%,2.29,16.7%,100.0%,72.7%,18.2%,2.47,0.0%
Career (16 matches),,74.7%,46.6%,9.4%,62.0%,2.54,7.2%,76.5%,44.0%,5.1%,2.49,11.1%,83.1%,51.2%,19.5%,2.61,1.9%
