Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,9,1,8,11.1%,6-17,26.1%,83-132,38.6%,2-0,100.0%,9,48.6%,27.8%,1.6%,6.2%,57.2%,57.1%,40.3%,49.9%,41.8%,45.7%,0.83,R32 (5x)
2024,23,10,13,43.5%,25-31,44.6%,262-279,48.4%,3-5,37.5%,23,62.0%,35.2%,2.7%,7.6%,56.8%,64.2%,40.8%,54.1%,43.8%,49.0%,0.95,SF (Cluj-Napoca)
2023,23,9,14,39.1%,24-32,42.9%,272-290,48.4%,4-9,30.8%,21,65.9%,33.5%,4.1%,5.3%,52.9%,67.5%,46.2%,57.5%,43.4%,50.1%,1.02,QF (2x)
2022,34,17,17,50.0%,36-41,46.8%,330-363,47.6%,5-2,71.4%,31,59.7%,34.7%,2.8%,5.3%,54.6%,61.2%,45.8%,54.2%,43.6%,48.8%,0.95,QF (2x)
2021,14,4,10,28.6%,14-21,40.0%,160-181,46.9%,4-2,66.7%,14,62.0%,31.8%,2.1%,5.2%,50.4%,63.6%,45.9%,54.8%,43.3%,49.1%,0.96,R16 (Monterrey)
2020,4,1,3,25.0%,3-7,30.0%,44-60,42.3%,2-0,100.0%,4,58.0%,23.1%,1.1%,3.4%,67.0%,61.3%,40.7%,54.5%,41.7%,47.8%,0.92,
2019,14,4,10,28.6%,11-24,31.4%,119-187,38.9%,3-0,100.0%,14,53.0%,24.2%,2.7%,4.2%,57.1%,58.6%,42.9%,51.9%,38.2%,45.2%,0.79,R16 (2x)
2018,5,1,4,20.0%,3-9,25.0%,50-66,43.1%,0-1,0.0%,5,66.7%,22.0%,3.6%,4.4%,60.4%,62.1%,48.0%,56.5%,39.4%,47.6%,0.91,R32 (3x)
2017,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,37.5%,22.2%,2.9%,11.4%,47.1%,51.5%,48.6%,50.0%,34.0%,43.1%,0.68,R32 (Nanchang)
2015,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,12.5%,37.5%,0.0%,5.4%,57.1%,50.0%,29.2%,41.1%,40.0%,40.6%,0.68,R64 (Eastbourne)
Career,128,47,81,36.7%,122-186,39.6%,1329-1582,45.7%,23-19,54.8%,123,59.8%,31.5%,2.8%,5.6%,55.4%,62.4%,44.1%,54.2%,42.5%,48.3%,0.93,
