Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2012 Buenos Aires R32,L vs Nalbandian,14.8%,18.0%,40.8%,16.4%,23.5%,29.4%,46.2%,26.5%,22.2%,62.5%,100.0%,4.2%,4.2%,34.8%,-77
2009 Houston F,L vs Hewitt,17.3%,28.4%,35.1%,21.0%,16.2%,32.4%,41.9%,24.3%,26.3%,66.7%,25.0%,23.5%,32.4%,26.9%,5
Career (2 matches),,16.2%,23.9%,37.7%,19.0%,19.7%,31.0%,43.9%,25.4%,24.3%,64.7%,40.0%,15.5%,20.7%,30.6%,39
