Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,80.0%,0.0%,13.0%,3.7%,68.5%,75.7%,47.1%,66.7%,25.0%,44.7%,0.75,R32 (Doha)
2025,29,12,17,41.4%,30-41,42.3%,323-367,46.8%,4-6,40.0%,28,70.2%,23.4%,3.9%,3.4%,60.8%,65.9%,46.9%,58.5%,38.5%,48.6%,0.93,SF (Marrakech)
2024,52,25,27,48.1%,58-71,45.0%,606-648,48.3%,11-9,55.0%,52,75.8%,21.1%,3.8%,2.8%,64.9%,67.9%,51.9%,62.3%,37.7%,49.9%,1.00,F (Marrakech)
2023,43,19,24,44.2%,46-60,43.4%,480-526,47.7%,5-10,33.3%,43,74.8%,21.9%,3.3%,3.2%,63.0%,67.5%,51.2%,61.5%,37.0%,49.2%,0.96,W (Marrakech)
2022,29,11,18,37.9%,31-45,40.8%,349-389,47.3%,6-6,50.0%,29,73.7%,21.1%,2.3%,3.5%,62.4%,65.3%,52.3%,60.4%,36.0%,48.7%,0.91,QF (3x)
2021,28,11,17,39.3%,28-40,41.2%,303-337,47.3%,3-5,37.5%,26,68.6%,28.0%,3.2%,3.6%,64.2%,63.7%,48.3%,58.2%,39.9%,48.8%,0.95,SF (Bastad)
2020,14,6,8,42.9%,15-22,40.5%,157-189,45.4%,2-1,66.7%,14,66.1%,24.9%,2.4%,3.1%,65.9%,61.4%,49.2%,57.3%,38.2%,47.8%,0.89,R16 (3x)
2019,38,19,19,50.0%,50-50,50.0%,476-466,50.5%,6-8,42.9%,38,74.5%,26.9%,4.0%,4.0%,62.5%,66.9%,49.8%,60.5%,39.4%,50.2%,1.00,QF (4x)
2018,32,14,18,43.8%,35-44,44.3%,380-411,48.0%,11-7,61.1%,32,76.0%,19.8%,3.1%,4.8%,62.6%,71.0%,48.6%,62.6%,36.3%,49.5%,0.97,W (Quito)
2017,5,3,2,60.0%,8-4,66.7%,66-51,56.4%,1-1,50.0%,5,89.7%,22.8%,6.6%,5.8%,57.4%,73.7%,57.1%,66.7%,39.4%,53.0%,1.18,QF (Quito)
2016,15,6,9,40.0%,17-20,45.9%,159-179,47.0%,2-2,50.0%,15,73.2%,21.8%,5.9%,3.7%,61.7%,68.1%,49.6%,61.0%,37.0%,48.8%,0.95,QF (Sao Paulo)
2015,3,1,2,33.3%,2-5,28.6%,31-39,44.3%,0-0,-,3,68.6%,20.0%,3.4%,3.4%,62.6%,64.6%,45.5%,57.4%,36.4%,47.8%,0.85,R32 (2x)
2014,6,3,3,50.0%,7-7,50.0%,74-72,50.7%,2-2,50.0%,6,66.2%,35.2%,1.8%,3.8%,59.5%,60.2%,48.9%,55.6%,43.2%,49.8%,0.97,SF (Casablanca)
2013,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,25.0%,33.3%,5.6%,7.4%,51.9%,53.6%,30.8%,42.6%,45.6%,44.1%,0.79,R64 (Barcelona)
Career,296,130,166,43.9%,327-413,44.2%,3417-3698,48.0%,53-57,48.2%,293,73.4%,23.2%,3.5%,3.6%,62.9%,66.8%,50.0%,60.6%,37.9%,49.3%,0.96,
