Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Braunschweig CH F,W vs Van De Zandschulp,5.4,6.0,4.6,54.9%,44.0%,80.0%,66.7%,52.2%,7.6%,14.0,11.6,3.5,3.3
2024 Roland Garros R64,L vs Djokovic,5.4,6.1,4.5,39.2%,36.4%,40.0%,41.4%,45.6%,12.8%,4.0,3.0,6.0,3.8
2024 Bordeaux CH R16,L vs Shang,5.6,5.6,5.5,57.6%,47.5%,42.9%,33.3%,57.7%,10.3%,5.0,2.4,-3.5,-2.4
2024 Barcelona R32,W vs Musetti,6.2,7.1,5.4,47.9%,44.1%,64.0%,59.5%,61.9%,10.8%,36.0,13.8,-2.5,-1.7
2024 Marrakech F,L vs Berrettini,4.7,6.2,3.4,40.0%,45.5%,60.0%,50.0%,65.8%,18.1%,5.5,3.7,-0.5,-0.8
2024 Indian Wells R64,L vs Medvedev,7.2,8.3,6.1,39.0%,35.3%,27.3%,48.0%,52.5%,21.4%,-2.5,-2.1,-3.0,-2.8
2024 Miami R64,L vs Alcaraz,5.5,5.6,5.4,40.0%,51.9%,25.0%,42.9%,47.5%,14.5%,-3.0,-3.0,3.0,3.2
2023 US Open R128,W vs Rune,4.2,3.7,4.6,60.5%,58.1%,34.8%,57.9%,53.5%,6.8%,19.0,10.6,8.0,5.4
2023 Rome R64,W vs Evans,5.9,6.4,5.2,53.5%,47.1%,50.0%,51.9%,55.2%,7.7%,32.5,10.3,-3.5,-1.4
2023 Marrakech F,W vs Muller,5.5,5.9,5.1,41.8%,59.5%,52.9%,64.7%,61.3%,10.1%,17.0,5.9,1.5,0.9
2023 Miami R64,L vs Medvedev,5.0,6.0,4.2,37.5%,41.2%,20.0%,28.6%,48.8%,27.3%,-3.5,-4.7,1.5,2.4
2023 Australian Open R128,L vs Djokovic,5.2,5.9,4.3,40.5%,33.3%,48.1%,17.4%,48.7%,14.4%,-5.5,-4.3,-2.5,-1.9
2022 Naples R32,W vs Jarry,3.9,4.3,3.5,46.8%,53.8%,58.3%,83.3%,40.8%,23.3%,-3.5,-5.9,10.5,11.8
2022 Florence R16,W vs Berrettini,4.8,5.2,4.3,46.3%,51.9%,55.6%,51.7%,58.4%,12.6%,5.5,2.3,2.5,1.6
2022 Umag QF,L vs Sinner,4.9,5.8,3.9,36.4%,38.1%,72.7%,58.8%,58.4%,8.7%,10.5,6.3,-5.5,-4.9
2022 Amersfoort CH F,L vs Griekspoor,3.8,4.5,2.7,42.9%,34.6%,33.3%,28.6%,63.8%,15.7%,-1.5,-1.8,-3.5,-8.3
2022 Buenos Aires R16,L vs Ruud,4.8,5.7,3.6,39.4%,57.6%,41.2%,44.4%,61.0%,8.9%,6.0,3.9,-3.0,-3.4
2021 Murcia CH F,L vs Griekspoor,4.0,4.4,3.6,42.9%,67.4%,50.0%,60.0%,53.6%,14.0%,10.0,7.2,2.0,1.7
2021 Australian Open R64,L vs Medvedev,5.0,6.4,3.7,29.1%,37.1%,50.0%,50.0%,51.9%,25.3%,-5.0,-3.5,-5.0,-4.5
2020 Campinas CH F,L vs Cerundolo,4.9,5.0,4.9,40.5%,59.1%,42.9%,52.0%,52.8%,18.6%,8.0,4.7,-10.0,-7.5
Career (30 matches),,5.0,5.4,4.6,46.9%,48.1%,49.7%,51.6%,54.5%,12.0%,7.8,4.8,-0.5,-0.4
