Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,1,2,33.3%,3-2,60.0%,22-21,51.2%,0-0,-,3,66.7%,39.1%,0.6%,12.3%,64.8%,63.8%,38.6%,54.9%,44.2%,49.8%,0.98,R16 (Antalya 125 3)
2025,68,53,15,77.9%,104-38,73.2%,759-509,59.9%,8-2,80.0%,65,70.4%,50.4%,1.8%,5.5%,68.0%,63.5%,49.1%,58.9%,50.2%,54.5%,1.22,W (4x)
2024,32,18,14,56.3%,41-28,59.4%,331-282,54.0%,0-2,0.0%,1,62.5%,25.0%,0.0%,4.1%,80.3%,58.2%,37.5%,54.1%,40.8%,47.5%,0.89,W (W35 Santa Margherita di Pula)
2023,11,6,5,54.5%,14-11,56.0%,121-98,55.3%,1-1,50.0%,3,42.4%,39.4%,0.4%,9.5%,59.9%,58.6%,30.9%,47.5%,45.3%,46.5%,0.86,W (W100 Maspalomas Gran Canaria)
2022,64,43,21,67.2%,96-54,64.0%,780-618,55.8%,6-8,42.9%,20,66.2%,40.8%,2.1%,8.4%,63.0%,62.4%,46.5%,56.5%,46.0%,51.2%,1.06,W (4x)
2021,37,21,16,56.8%,46-39,54.1%,396-353,52.9%,2-4,33.3%,2,63.6%,45.8%,2.8%,2.8%,65.0%,62.4%,44.0%,55.9%,47.9%,51.6%,1.09,W (W60 Bellinzona)
2020,13,7,6,53.8%,15-13,53.6%,130-132,49.6%,1-2,33.3%,1,50.0%,30.0%,0.0%,7.2%,71.0%,55.1%,45.0%,52.2%,43.1%,48.0%,0.90,QF (3x)
2019,53,34,19,64.2%,72-48,60.0%,583-503,53.7%,6-4,60.0%,0,,,,,,,,,,,,W (W25 Klosters)
2018,45,29,16,64.4%,63-41,60.6%,531-450,54.1%,4-7,36.4%,0,,,,,,,,,,,,W (Sao Paulo $25K)
2017,66,44,22,66.7%,97-56,63.4%,786-628,55.6%,14-8,63.6%,0,,,,,,,,,,,,W (2x)
2016,68,46,22,67.6%,95-49,66.0%,738-539,57.8%,7-4,63.6%,0,,,,,,,,,,,,W (Hammamet $10K)
2015,35,24,11,68.6%,55-25,68.8%,413-296,58.3%,3-4,42.9%,0,,,,,,,,,,,,W (2x)
2014,20,11,9,55.0%,25-19,56.8%,217-178,54.9%,1-3,25.0%,0,,,,,,,,,,,,F (Heraklion 10K)
2013,3,0,3,0.0%,1-6,14.3%,21-40,34.4%,0-0,-,0,,,,,,,,,,,,R32 (3x)
2012,4,2,2,50.0%,6-5,54.5%,55-45,55.0%,0-1,0.0%,0,,,,,,,,,,,,QF (Innsbruck 10K)
Career,522,339,183,64.9%,733-434,62.8%,5883-4692,55.6%,53-50,51.5%,95,67.8%,46.7%,1.8%,6.5%,66.6%,62.8%,46.9%,57.5%,48.6%,53.0%,1.14,
