Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Rio De Janeiro 125 R16,W vs Pedretti,26,21,1.2,21.1%,17.1%,25,13,1.9,22.5%,11.7%,19.8%,2.7%,1.1,11.4%,10.6%
2024 US Open R128,L vs Ruse,11,25,0.4,10.9%,24.8%,10,22,0.5,11.1%,24.4%,10.0%,0.0%,0.9,16.8%,17.8%
2023 Wimbledon R128,L vs Collins,22,21,1.0,17.1%,16.3%,18,18,1.0,15.0%,15.0%,14.2%,0.0%,1.6,17.1%,10.9%
2023 Roland Garros R64,L vs Gauff,9,29,0.3,8.5%,27.4%,8,23,0.3,8.5%,24.5%,7.4%,1.1%,0.7,14.2%,19.8%
2023 Roland Garros R128,W vs Rus,20,28,0.7,15.6%,21.9%,19,19,1.0,16.7%,16.7%,12.3%,3.5%,0.3,7.0%,26.6%
2023 Rabat F,L vs Bronzetti,48,57,0.8,21.9%,26.0%,45,48,0.9,22.2%,23.6%,18.2%,3.9%,0.9,10.0%,11.4%
2023 Rabat SF,W vs Riera,32,39,0.8,16.6%,20.2%,32,38,0.8,17.2%,20.4%,15.6%,1.6%,0.5,7.3%,14.5%
2023 Madrid R64,L vs Swiatek,8,22,0.4,8.2%,22.7%,7,20,0.4,7.7%,22.0%,6.6%,1.1%,1.3,18.6%,14.4%
2023 Miami R64,L vs Liu,17,15,1.1,15.3%,13.5%,16,10,1.6,16.5%,10.3%,15.5%,1.0%,1.8,14.4%,8.1%
2023 Dubai R64,L vs Fernandez,17,19,0.9,16.8%,18.8%,16,17,0.9,17.4%,18.5%,10.9%,6.5%,1.5,15.8%,10.9%
2023 Linz R32,L vs Brengle,29,56,0.5,20.4%,39.4%,27,51,0.5,20.1%,38.1%,17.2%,2.2%,0.5,4.9%,10.6%
2023 Lyon R32,L vs Parks,8,35,0.2,4.4%,19.4%,6,32,0.2,3.8%,20.0%,3.8%,0.0%,0.6,17.2%,27.8%
2023 Australian Open R128,L vs Kontaveit,16,15,1.1,15.1%,14.2%,14,11,1.3,14.3%,11.2%,9.2%,5.1%,0.9,13.2%,14.2%
2022 Istanbul R32,W vs Ozgen,41,41,1.0,32.5%,32.5%,39,37,1.1,32.8%,31.1%,27.7%,4.2%,0.7,8.7%,11.9%
Career (14 matches),,304,423,0.7,16.3%,22.7%,282,359,0.8,16.5%,21.0%,13.9%,2.3%,0.8,12.1%,15.1%
