Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Rio de Janeiro R16,W vs Pedretti,4.6,3.6,5.4,46.8%,58.8%,65.2%,50.0%,70.1%,19.7%,37.5,21.7,1.0,1.7
2023 Roland Garros R64,L vs Gauff,3.8,4.0,3.7,39.3%,43.5%,52.9%,0.0%,61.6%,14.7%,9.0,9.0,-15.5,-26.7
2023 Roland Garros R128,W vs Rus,4.4,4.4,4.4,50.7%,57.1%,81.3%,64.7%,73.9%,10.9%,28.5,16.2,1.0,1.8
2023 Rabat F,L vs Bronzetti,4.4,4.3,4.6,40.9%,58.6%,47.1%,70.6%,67.5%,33.8%,15.0,5.7,-4.5,-5.1
2023 Rabat SF,W vs Riera,4.3,4.1,4.4,49.4%,56.9%,54.8%,70.0%,76.1%,23.8%,34.0,13.8,-1.5,-2.3
2023 Madrid R64,L vs Swiatek,3.7,3.1,4.2,52.5%,25.0%,23.1%,20.0%,71.7%,9.3%,4.5,4.2,-7.0,-18.9
2023 Miami R64,L vs Liu,2.9,2.9,2.9,44.4%,47.6%,57.1%,50.0%,70.6%,31.4%,21.0,26.3,-1.0,-4.2
2023 Dubai R64,L vs Fernandez,3.5,4.2,2.5,34.4%,32.0%,83.3%,0.0%,62.4%,30.0%,8.0,10.0,-2.5,-7.1
2023 Linz R32,L vs Brengle,4.2,4.6,3.7,36.1%,52.3%,66.7%,45.5%,72.1%,18.7%,5.5,2.9,-9.0,-14.8
2023 Lyon R32,L vs Parks,3.0,3.4,2.7,52.3%,41.2%,45.5%,28.6%,67.1%,35.2%,6.5,5.5,-6.5,-15.5
2023 Australian Open R128,L vs Kontaveit,3.1,3.1,3.0,39.7%,37.0%,57.1%,100.0%,59.6%,5.0%,10.5,19.8,2.0,5.7
2022 Istanbul R32,W vs Ozgen,4.5,3.6,5.2,46.9%,68.6%,60.0%,85.7%,81.1%,30.6%,24.5,12.0,-4.5,-13.2
2020 Roland Garros Q2,L vs Haas,4.2,4.5,3.9,40.4%,46.7%,31.3%,62.5%,67.3%,22.1%,9.5,7.1,-11.0,-21.6
Last 52 Weeks (1 matches),,4.6,3.6,5.4,46.8%,58.8%,65.2%,50.0%,70.1%,19.7%,37.5,21.7,1.0,1.7
Career (13 matches),,3.9,3.9,4.0,44.6%,50.7%,55.4%,55.7%,70.4%,23.1%,16.5,11.2,-4.5,-9.2
