Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,4,1,3,25.0%,2-7,22.2%,35-52,40.2%,0-1,0.0%,4,58.1%,23.3%,4.6%,7.0%,58.9%,60.1%,38.5%,51.2%,34.9%,43.6%,0.72,R32 (2x)
2025,11,2,9,18.2%,6-19,24.0%,91-138,39.7%,1-0,100.0%,11,60.5%,17.5%,2.1%,4.7%,61.6%,60.2%,42.3%,53.3%,36.8%,45.2%,0.79,R16 (Auckland)
2024,3,0,3,0.0%,0-6,0.0%,15-37,28.8%,0-0,-,2,9.1%,16.7%,2.2%,6.5%,65.2%,45.0%,40.6%,43.5%,35.3%,39.2%,0.62,
2023,31,13,18,41.9%,28-42,40.0%,308-352,46.7%,4-3,57.1%,29,65.7%,30.2%,2.0%,6.9%,65.4%,63.1%,42.3%,55.9%,41.1%,48.6%,0.93,F (Rabat)
2022,10,6,4,60.0%,12-8,60.0%,102-84,54.8%,0-1,0.0%,10,59.1%,51.1%,1.7%,7.1%,70.5%,60.5%,39.9%,54.4%,49.3%,51.9%,1.08,QF (Istanbul)
2021,3,0,3,0.0%,1-6,14.3%,29-43,40.3%,0-2,0.0%,3,52.9%,30.6%,0.9%,11.7%,54.7%,65.0%,29.9%,49.1%,42.7%,45.5%,0.84,R32 (3x)
2020,4,1,3,25.0%,2-5,28.6%,21-39,35.0%,0-0,-,4,59.4%,18.2%,2.8%,6.6%,56.4%,64.7%,40.2%,54.0%,38.6%,45.7%,0.84,
2019,2,1,1,50.0%,2-2,50.0%,19-17,52.8%,0-0,-,2,72.2%,33.3%,1.6%,9.8%,56.1%,69.6%,44.4%,58.5%,41.7%,50.9%,1.01,
2018,3,1,2,33.3%,3-5,37.5%,38-45,45.8%,0-0,-,3,63.4%,28.6%,1.5%,4.2%,66.3%,61.3%,44.3%,55.6%,41.2%,48.2%,0.93,
2017,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,1,30.0%,45.5%,1.7%,5.1%,62.7%,43.2%,36.4%,40.7%,47.4%,44.5%,0.80,
2016,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,1,36.4%,45.5%,1.4%,8.2%,57.5%,54.8%,38.7%,47.9%,46.8%,47.4%,0.90,
2015,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,
Career,74,25,49,33.8%,56-106,34.6%,678-845,44.5%,5-7,41.7%,70,60.9%,30.2%,2.1%,6.7%,63.8%,61.6%,41.0%,54.1%,41.2%,47.7%,0.90,
