Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,6,2,4,33.3%,4-9,30.8%,56-73,43.4%,0-1,0.0%,6,64.1%,23.4%,4.2%,6.0%,58.9%,61.0%,42.4%,53.4%,36.0%,45.2%,0.77
Clay,2,0,2,0.0%,1-4,20.0%,17-25,40.5%,0-0,-,2,52.4%,28.6%,0.0%,6.5%,61.4%,57.4%,40.7%,51.0%,42.0%,46.6%,0.86
Grand Slams,2,1,1,50.0%,2-3,40.0%,21-27,43.8%,0-0,-,2,50.0%,37.5%,4.3%,8.5%,57.9%,60.0%,31.9%,48.2%,40.8%,44.8%,0.79
Internationals,4,0,4,0.0%,1-8,11.1%,31-50,38.3%,0-1,0.0%,4,60.0%,17.5%,2.2%,5.8%,60.9%,58.7%,43.9%,52.9%,35.6%,44.6%,0.76
vs Righties,8,2,6,25.0%,5-13,27.8%,73-98,42.7%,0-1,0.0%,8,61.2%,24.7%,3.1%,6.2%,59.6%,60.1%,41.9%,52.7%,37.6%,45.6%,0.80
