Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 US Open R128,L vs Ruse,71% (5/7),50% (1/2),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Collins,73% (8/11),0% (0/5),0/0,0/0,71% (5/7),4/6,1/2,- (0/0),- (0/0)
2023 Roland Garros R64,L vs Gauff,50% (2/4),60% (3/5),0/0,0/0,40% (4/10),1/3,0/1,- (0/0),- (0/0)
2023 Roland Garros R128,W vs Rus,44% (7/16),83% (5/6),2/3,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2023 Rabat F,L vs Bronzetti,44% (11/25),45% (5/11),1/1,0/0,54% (7/13),0/2,0/1,- (0/0),- (0/0)
2023 Rabat SF,W vs Riera,67% (10/15),50% (5/10),2/3,1/2,60% (6/10),1/2,0/0,43% (3/7),71% (5/7)
2023 Madrid R64,L vs Swiatek,100% (4/4),100% (1/1),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2023 Miami R64,L vs Liu,100% (7/7),- (0/0),0/0,0/0,50% (2/4),0/2,0/1,- (0/0),- (0/0)
2023 Dubai R64,L vs Fernandez,56% (5/9),50% (1/2),0/0,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2023 Linz R32,L vs Brengle,67% (6/9),40% (2/5),0/0,0/0,67% (8/12),1/3,0/1,40% (2/5),0% (0/4)
2023 Lyon R32,L vs Parks,73% (11/15),60% (3/5),1/2,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2023 Australian Open R128,L vs Kontaveit,67% (4/6),50% (1/2),0/0,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2022 Istanbul R32,W vs Ozgen,64% (7/11),60% (6/10),2/6,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 W25 Leipzig R16,W vs Gasparovic,100% (7/7),86% (6/7),2/2,1/1,43% (3/7),0/0,0/0,- (0/0),- (0/0)
2019 W25 Leipzig R32,W vs Heisen,67% (6/9),60% (6/10),2/2,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Darmstadt R32,W vs Makarova,38% (6/16),75% (6/8),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Klosters R32,W vs Klasen,58% (7/12),63% (5/8),2/3,1/2,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W60 Brescia R16,L vs Hives,100% (4/4),60% (3/5),0/0,0/0,50% (6/12),3/5,3/4,- (0/0),- (0/0)
2019 W60 Brescia R32,W vs Perrin,63% (10/16),57% (4/7),2/3,1/1,0% (0/2),0/1,0/0,- (0/0),- (0/0)
2019 W25 Caserta R16,L vs Danilina,50% (4/8),0% (0/2),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2024 (1 matches),,71.4%,50.0%,-,-,33.3%,0.0%,0.0%,-,-
2023 (11 matches),,62.0%,50.0%,66.7%,66.7%,55.4%,32.1%,25.0%,41.7%,45.5%
2022 (1 matches),,63.6%,60.0%,33.3%,100.0%,50.0%,-,-,-,-
2019 (21 matches),,59.7%,52.5%,79.5%,73.7%,57.7%,48.5%,50.0%,58.8%,57.1%
2017 (49 matches),,58.5%,49.3%,61.2%,67.3%,58.3%,48.7%,12.5%,50.6%,53.3%
Career (146 matches),,57.2%,51.6%,59.8%,60.5%,57.2%,46.3%,39.3%,53.1%,50.0%
