Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),118,699,128,1664,132,1609,96,1641,126,1526,282,285,,
2025,110,709,161,1615,201,1517,115,1616,139,1501,239,339
2024,211,332,222,1504,289,1398,197,1471,,,1245,19
2023,196,385,290,1383,340,1280,269,1357,180,1428,,
2022,196,334,336,1296,333,1256,272,1337,,,,
2021,459,108,,,,,,,,,,
2020,838,24,,,,,,,,,1426,5
2019,868,19,,,,,,,,,1367,5
