Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Cali 125 R16,W vs Smith,75% (6/8),100% (6/6),1/2,38% (3/8),33% (1/3),4/6,2/3,0/0,1/2,0/0
2022 Prague R32,L vs Bouzkova,40% (4/10),100% (4/4),2/5,60% (6/10),0% (0/6),1/4,0/0,2/3,0/0,2/2
2019 W15 Oldenzaal R32,L vs Kimmelmann,44% (4/9),100% (4/4),3/7,88% (7/8),0% (0/7),0/4,0/0,0/0,0/0,0/0
2019 W15 Monastir R16,L vs Njiric,38% (5/13),80% (4/5),0/4,57% (8/14),25% (2/8),3/4,1/1,0/2,0/0,0/1
2019 W15 Monastir R32,W vs Jorge,64% (7/11),86% (6/7),2/4,55% (6/11),33% (2/6),1/4,0/0,0/0,0/0,0/0
2019 W15 Stuttgart Stammheim SF,L vs Andrei,14% (1/7),0% (0/1),0/5,71% (5/7),0% (0/5),0/0,0/0,1/1,0/0,0/0
2019 W15 Stuttgart Stammheim QF,W vs Wachaczyk,58% (7/12),100% (7/7),4/6,67% (8/12),13% (1/8),2/6,0/2,1/1,0/2,0/0
2019 W15 Stuttgart Stammheim R16,W vs Liauw A Fong,50% (7/14),86% (6/7),0/1,36% (5/14),60% (3/5),4/5,1/2,1/1,0/0,0/0
2019 W15 Stuttgart Stammheim R32,W vs Jorge,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2025 (1 matches),,75.0%,100.0%,50.0%,37.5%,33.3%,66.7%,66.7%,-,50.0%,-
2022 (1 matches),,40.0%,100.0%,40.0%,60.0%,0.0%,25.0%,-,66.7%,-,100.0%
2019 (7 matches),,48.6%,86.1%,33.3%,54.1%,22.5%,51.9%,57.1%,60.0%,33.3%,0.0%
Career (9 matches),,50.0%,89.1%,35.3%,53.3%,20.4%,51.4%,60.0%,62.5%,40.0%,66.7%
