Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,18,7,11,38.9%,16-22,42.1%,169-176,49.0%,0-4,0.0%,17,64.1%,36.5%,4.1%,4.6%,58.2%,67.0%,41.9%,56.5%,43.3%,49.9%,1.00
Clay,11,6,5,54.5%,13-11,54.2%,107-108,49.8%,1-0,100.0%,9,58.6%,38.2%,2.0%,4.1%,58.1%,61.0%,43.5%,53.6%,46.3%,50.0%,1.00
Premiers,2,0,2,0.0%,0-4,0.0%,13-25,34.2%,0-1,0.0%,2,50.0%,21.1%,1.8%,7.3%,58.2%,62.5%,28.3%,48.2%,38.9%,43.5%,0.75
Internationals,10,3,7,30.0%,7-15,31.8%,85-118,41.9%,1-2,33.3%,10,53.0%,31.0%,3.5%,4.0%,55.7%,60.2%,41.7%,52.0%,42.3%,47.2%,0.88
Finals,1,1,0,100.0%,2-0,100.0%,13-5,72.2%,0-0,-,1,100.0%,44.4%,5.2%,1.7%,69.0%,75.0%,61.1%,70.7%,47.5%,59.0%,1.62
Semi-finals,1,1,0,100.0%,2-0,100.0%,12-3,80.0%,0-0,-,1,75.0%,85.7%,15.9%,2.3%,61.4%,77.8%,47.1%,65.9%,58.3%,62.0%,1.71
Quarter-finals,1,1,0,100.0%,2-0,100.0%,12-7,63.2%,0-0,-,1,75.0%,50.0%,7.1%,3.6%,53.6%,93.3%,23.1%,60.7%,56.0%,58.5%,1.43
vs Righties,28,13,15,46.4%,29-32,47.5%,273-278,49.5%,1-4,20.0%,23,60.0%,36.9%,3.4%,4.6%,57.6%,63.8%,42.1%,54.6%,44.4%,49.5%,0.98
vs Top 10,1,0,1,0.0%,0-2,0.0%,5-13,27.8%,0-0,-,0,,,,,,,,,,,
