Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami R128,L vs Valentova,11,22,0.5,9.9%,19.8%,9,20,0.5,8.6%,19.0%,6.7%,1.9%,1.0,26.1%,25.2%
2026 Ostrava R32,W vs Klimovicova,18,5,3.6,20.2%,5.6%,17,5,3.4,20.5%,6.0%,12.0%,8.4%,0.4,6.7%,19.1%
2026 Australian Open R128,L vs Jovic,9,20,0.5,8.3%,18.5%,6,20,0.3,5.8%,19.4%,2.9%,2.9%,1.0,21.3%,21.3%
2025 Nottingham R32,L vs Xu,9,24,0.4,7.3%,19.4%,9,24,0.4,8.1%,21.6%,2.7%,4.5%,1.1,24.2%,22.6%
2025 Charleston R32,L vs Krueger,15,20,0.8,11.5%,15.4%,14,20,0.7,11.8%,16.8%,7.6%,4.2%,0.7,21.5%,32.3%
2025 Doha R64,L vs Andreeva,20,35,0.6,10.2%,17.8%,20,34,0.6,11.1%,18.9%,5.0%,5.6%,1.0,21.8%,20.8%
2025 Auckland R16,W vs Li,9,18,0.5,6.9%,13.8%,9,18,0.5,7.0%,14.1%,3.9%,3.1%,0.4,14.6%,34.6%
2025 Auckland R32,W vs Andreeva,24,29,0.8,10.6%,12.8%,23,29,0.8,10.4%,13.1%,6.3%,4.1%,0.7,18.6%,27.0%
2024 US Open R128,L vs Muchova,6,14,0.4,4.5%,10.6%,5,11,0.5,4.1%,8.9%,0.8%,3.3%,0.9,22.7%,26.5%
2024 Wimbledon R64,L vs Krejcikova,18,16,1.1,10.7%,9.5%,18,15,1.2,11.3%,9.4%,7.5%,3.8%,0.8,16.0%,20.7%
2024 Wimbledon R128,W vs Carle,15,26,0.6,10.8%,18.7%,15,26,0.6,11.3%,19.5%,8.3%,3.0%,0.4,12.2%,33.1%
2024 Rome R64,L vs Sabalenka,18,25,0.7,9.4%,13.0%,17,22,0.8,9.4%,12.2%,6.1%,3.3%,0.8,17.2%,22.9%
2024 Charleston R32,L vs Navarro,11,27,0.4,10.8%,26.5%,9,26,0.3,9.1%,26.3%,5.1%,4.0%,1.1,20.6%,18.6%
2024 Charleston R64,W vs Rus,19,50,0.4,7.3%,19.1%,19,48,0.4,7.6%,19.1%,4.8%,2.8%,0.7,16.4%,24.8%
2024 Miami R128,W vs Kenin,27,10,2.7,14.8%,5.5%,24,8,3.0,14.0%,4.7%,6.4%,7.6%,0.7,18.7%,25.8%
2024 Indian Wells R32,L vs Wozniacki,20,32,0.6,11.5%,18.4%,20,29,0.7,12.0%,17.4%,6.6%,5.4%,0.8,14.9%,17.8%
2024 Indian Wells R64,W vs Jabeur,8,20,0.4,6.3%,15.9%,7,20,0.4,5.8%,16.5%,4.1%,1.7%,0.6,22.2%,39.7%
2023 San Diego R16,L vs Kenin,15,26,0.6,10.6%,18.3%,14,24,0.6,10.6%,18.2%,3.8%,6.1%,0.6,15.5%,26.8%
2023 US Open R128,L vs Wang,6,23,0.3,5.6%,21.3%,5,19,0.3,5.0%,18.8%,4.0%,1.0%,0.9,19.4%,22.2%
2023 Wimbledon R128,L vs Garcia,10,17,0.6,7.6%,12.9%,5,13,0.4,4.3%,11.3%,2.6%,0.9%,0.7,18.9%,26.5%
Career (30 matches),,423,717,0.6,9.7%,16.4%,388,665,0.6,9.4%,16.1%,5.1%,4.1%,0.7,17.2%,23.9%
