Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Miami R128,L vs Valentova,0.88,0.63,44.9,2.3,3.2%,67.7%,3.4%,37.9%,29.6%,37.5%
2026 Ostrava R32,W vs Klimovicova,0.98,1.88,39.0,2.1,0.0%,64.0%,4.8%,71.4%,56.5%,70.0%
2026 Australian Open R128,L vs Jovic,0.97,0.53,38.9,2.0,3.2%,38.7%,6.5%,58.1%,24.0%,33.3%
2025 Nottingham R32,L vs Xu,1.00,0.74,57.9,2.5,0.0%,30.0%,0.0%,56.7%,33.3%,51.6%
2025 Charleston R32,L vs Krueger,0.84,0.73,52.2,2.1,0.0%,55.9%,3.1%,65.6%,31.4%,37.9%
2025 Doha R64,L vs Andreeva,0.96,0.85,77.2,6.9,0.0%,53.7%,0.0%,60.0%,42.0%,34.9%
2025 Auckland R16,W vs Li,1.15,1.45,45.0,2.2,0.0%,62.9%,0.0%,53.1%,50.0%,54.8%
2025 Auckland R32,W vs Andreeva,0.99,1.17,72.1,2.4,0.0%,63.6%,1.9%,63.5%,37.7%,48.3%
2024 US Open R128,L vs Muchova,0.98,0.76,56.7,2.1,2.9%,47.1%,0.0%,54.5%,37.1%,40.0%
2024 Wimbledon R64,L vs Krejcikova,0.82,0.86,73.4,3.1,0.0%,60.5%,0.0%,51.3%,45.5%,46.5%
2024 Wimbledon R128,W vs Carle,0.88,1.25,59.5,2.1,0.0%,56.8%,0.0%,54.1%,66.7%,59.4%
2024 Rome R64,L vs Sabalenka,0.98,0.84,61.2,5.4,2.1%,50.0%,0.0%,47.8%,46.2%,41.3%
2024 Charleston R32,L vs Navarro,0.97,0.43,33.8,2.0,3.1%,40.6%,3.2%,45.2%,28.6%,22.2%
2024 Charleston R64,W vs Rus,1.00,1.08,103.1,8.5,0.0%,55.4%,0.0%,50.8%,49.3%,52.2%
2024 Miami R128,W vs Kenin,0.98,1.15,69.7,2.5,2.6%,56.4%,5.3%,57.9%,51.9%,49.0%
2024 Indian Wells R32,L vs Wozniacki,1.00,0.79,49.5,2.3,0.0%,52.3%,0.0%,40.5%,40.9%,43.2%
2024 Indian Wells R64,W vs Jabeur,1.18,1.41,53.8,3.0,0.0%,71.9%,3.4%,55.2%,42.9%,43.3%
2023 San Diego R16,L vs Kenin,0.80,0.80,67.5,6.9,2.5%,50.0%,0.0%,42.4%,45.9%,62.5%
2023 US Open R128,L vs Wang,0.84,0.49,38.8,2.0,3.4%,55.2%,0.0%,61.5%,14.3%,36.0%
2023 Wimbledon R128,L vs Garcia,0.94,0.71,57.9,2.3,2.7%,43.2%,11.4%,60.0%,37.5%,35.7%
2026 (3 matches),,0.94,0.86,41.1,2.1,2.3%,56.3%,4.9%,54.3%,36.0%,46.2%
2025 (5 matches),,0.98,0.97,63.6,2.6,0.0%,54.8%,1.0%,60.2%,38.9%,45.3%
2024 (9 matches),,0.98,0.95,66.6,2.8,1.1%,54.5%,1.1%,50.6%,46.5%,46.0%
2023 (10 matches),,0.98,0.89,56.9,3.0,2.1%,50.4%,2.9%,56.9%,42.5%,42.1%
2021 (2 matches),,0.84,0.66,49.3,2.4,0.0%,49.2%,0.0%,51.9%,41.3%,36.4%
Career (41 matches),,0.98,0.95,58.3,2.6,1.4%,53.9%,1.7%,54.6%,44.6%,43.9%
