Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,77,28,49,36.4%,79-112,41.4%,859-942,47.7%,4-11,26.7%,77,59.1%,36.7%,1.5%,2.4%,74.8%,57.3%,43.4%,53.8%,44.2%,49.0%,0.96
Clay,24,9,15,37.5%,23-32,41.8%,240-255,48.5%,3-4,42.9%,24,55.7%,40.8%,1.0%,2.2%,75.7%,55.3%,45.3%,52.8%,46.4%,49.6%,0.98
Grass,11,2,9,18.2%,5-19,20.8%,95-134,41.5%,1-3,25.0%,11,45.5%,38.1%,1.4%,2.9%,78.0%,51.6%,41.8%,49.4%,46.1%,47.8%,0.91
Grand Slams,24,6,18,25.0%,17-39,30.4%,217-286,43.1%,2-2,50.0%,24,55.5%,30.7%,1.5%,2.6%,73.8%,55.5%,46.2%,53.1%,41.9%,47.5%,0.89
Premiers,13,5,8,38.5%,14-20,41.2%,158-162,49.4%,1-3,25.0%,13,58.3%,41.3%,0.9%,2.3%,75.2%,56.0%,47.1%,53.8%,46.3%,50.0%,1.00
Internationals,44,17,27,38.6%,46-62,42.6%,493-528,48.3%,4-9,30.8%,44,57.8%,39.3%,1.3%,2.6%,75.1%,57.4%,42.7%,53.8%,45.6%,49.7%,0.99
Semi-finals,2,0,2,0.0%,1-4,20.0%,19-29,39.6%,0-0,-,2,41.7%,37.5%,0.7%,2.0%,70.9%,52.3%,38.6%,48.3%,43.5%,46.0%,0.84
Quarter-finals,5,2,3,40.0%,6-7,46.2%,68-66,50.7%,0-2,0.0%,5,63.1%,40.3%,2.1%,2.8%,76.1%,58.8%,45.6%,55.7%,46.0%,50.7%,1.04
vs Righties,99,33,66,33.3%,92-147,38.5%,1051-1194,46.8%,7-16,30.4%,99,57.7%,36.3%,1.4%,2.4%,74.9%,56.6%,43.9%,53.4%,44.2%,48.8%,0.95
vs Lefties,10,5,5,50.0%,12-12,50.0%,115-108,51.6%,1-2,33.3%,10,54.1%,49.5%,0.4%,2.3%,76.7%,53.3%,43.5%,51.0%,50.2%,50.6%,1.02
vs Top 10,6,2,4,33.3%,7-9,43.8%,69-74,48.3%,0-0,-,6,62.9%,34.2%,1.7%,2.7%,76.2%,58.4%,45.6%,55.3%,43.3%,49.2%,0.97
