Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Miami R128,L vs Valentova,86.3%,38.6%,7.8%,3/1,2.55,8.0%,79.3%,34.8%,3.4%,2.58,9.5%,95.5%,42.9%,13.6%,2.42,0.0%
2026 Ostrava R32,W vs Klimovicova,69.8%,83.3%,11.6%,2/3,2.67,2.8%,65.2%,86.7%,17.4%,2.78,3.3%,83.3%,80.0%,5.6%,2.12,0.0%
2026 Australian Open R128,L vs Jovic,71.7%,39.4%,10.9%,3/2,2.45,6.0%,54.2%,46.2%,12.5%,2.45,7.7%,90.9%,35.0%,9.1%,2.46,0.0%
2025 Nottingham R32,L vs Xu,71.9%,45.7%,4.7%,3/0,2.65,12.2%,74.4%,43.8%,2.3%,2.69,16.7%,93.3%,50.0%,13.3%,2.52,0.0%
2025 Charleston R32,L vs Krueger,70.3%,35.6%,7.8%,2/3,2.18,19.2%,75.6%,32.4%,6.7%,2.26,23.8%,84.6%,45.5%,15.4%,1.87,0.0%
2025 Doha R64,L vs Andreeva,75.3%,44.3%,4.3%,3/1,-,3.7%,72.0%,38.9%,2.0%,-,4.3%,89.5%,50.0%,7.9%,-,0.0%
2025 Auckland R16,W vs Li,88.9%,57.1%,12.7%,7/1,2.42,1.6%,88.6%,48.4%,20.0%,2.45,1.9%,92.6%,68.0%,3.7%,2.27,0.0%
2024 Auckland R32,W vs Andreeva,79.0%,51.1%,7.6%,9/0,2.53,8.0%,80.0%,46.4%,8.6%,2.47,9.2%,82.6%,57.9%,6.5%,2.91,0.0%
2024 Wimbledon R64,L vs Krejcikova,71.3%,53.2%,6.9%,3/3,2.62,25.0%,75.0%,48.9%,8.3%,2.62,32.7%,85.0%,64.7%,5.0%,2.62,0.0%
2024 Rome R64,L vs Sabalenka,74.5%,53.4%,6.1%,3/3,2.97,2.5%,77.9%,47.2%,2.9%,2.99,3.2%,76.9%,70.0%,15.4%,2.89,0.0%
2024 Charleston R32,L vs Navarro,76.9%,33.3%,20.5%,4/4,2.63,5.9%,73.9%,17.6%,8.7%,2.78,7.9%,81.3%,53.8%,37.5%,2.18,0.0%
2024 Charleston R64,W vs Rus,81.2%,56.3%,4.3%,4/2,2.36,1.9%,83.5%,56.8%,6.2%,2.34,2.3%,91.2%,54.8%,0.0%,2.44,0.0%
2024 Miami R128,W vs Kenin,84.8%,53.9%,7.6%,5/3,2.44,4.8%,87.7%,60.6%,8.6%,2.50,5.8%,94.7%,27.8%,5.3%,2.14,0.0%
2024 Indian Wells R32,L vs Wozniacki,75.0%,50.0%,9.1%,5/3,2.69,0.0%,75.4%,45.7%,11.5%,2.76,0.0%,87.0%,60.0%,4.3%,2.28,0.0%
2024 Indian Wells R64,W vs Jabeur,84.6%,50.9%,4.6%,1/2,2.63,6.3%,75.8%,56.0%,3.0%,2.58,7.1%,93.8%,46.7%,6.3%,2.97,0.0%
2023 San Diego R16,L vs Kenin,73.9%,58.8%,13.0%,6/3,2.45,3.6%,81.6%,55.0%,10.2%,2.44,4.7%,84.6%,72.7%,30.8%,2.48,0.0%
2023 US Open Q2,L vs Naef,85.4%,55.7%,1.2%,1/0,2.08,9.3%,83.0%,53.8%,0.0%,2.04,14.3%,91.2%,58.1%,2.9%,2.14,0.0%
2023 Roland Garros R128,L vs Samsonova,67.4%,34.5%,2.3%,1/0,2.66,0.0%,66.7%,37.5%,0.0%,2.74,0.0%,76.5%,30.8%,5.9%,2.58,0.0%
2023 Indian Wells R128,L vs Rogers,73.2%,47.9%,8.2%,4/4,2.47,9.9%,66.7%,47.4%,10.5%,2.55,12.5%,91.7%,48.5%,5.6%,2.32,4.3%
2023 Austin SF,L vs Gracheva,74.2%,59.7%,1.0%,0/1,2.60,2.4%,68.9%,52.4%,1.6%,2.58,3.4%,90.9%,70.0%,0.0%,2.66,0.0%
Last 52 Weeks (5 matches),,73.9%,46.5%,8.2%,59.1%,2.49,10.1%,71.3%,44.4%,7.3%,2.54,12.7%,90.0%,49.4%,11.1%,2.31,0.0%
Career (26 matches),,77.7%,51.5%,6.9%,66.2%,2.51,5.6%,77.4%,49.2%,6.4%,2.52,7.2%,88.4%,55.6%,8.7%,2.46,0.3%
