Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R128,L vs Valentova,45% (5/11),100% (1/1),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2026 Ostrava R32,W vs Klimovicova,88% (7/8),45% (5/11),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2026 Australian Open R128,L vs Jovic,44% (4/9),50% (1/2),0/0,0/0,56% (5/9),4/6,1/2,- (0/0),- (0/0)
2025 Nottingham R32,L vs Xu,50% (3/6),43% (3/7),0/0,0/0,40% (4/10),1/3,1/2,- (0/0),- (0/0)
2025 Charleston R32,L vs Krueger,47% (7/15),100% (2/2),0/0,0/0,40% (2/5),3/5,3/4,40% (2/5),33% (2/6)
2025 Doha R64,L vs Andreeva,80% (12/15),80% (4/5),1/1,0/0,56% (5/9),2/4,0/1,33% (2/6),40% (2/5)
2025 Auckland R16,W vs Li,43% (6/14),67% (6/9),2/2,1/1,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2025 Auckland R32,W vs Andreeva,62% (13/21),45% (5/11),2/3,1/2,78% (7/9),0/1,0/0,71% (5/7),14% (1/7)
2024 US Open R128,L vs Muchova,50% (5/10),50% (3/6),0/0,0/0,29% (2/7),2/4,1/2,- (0/0),- (0/0)
2024 Wimbledon R64,L vs Krejcikova,100% (6/6),46% (6/13),0/1,0/0,45% (5/11),4/6,2/3,69% (9/13),15% (2/13)
2024 Wimbledon R128,W vs Carle,40% (6/15),54% (7/13),2/3,1/1,64% (7/11),0/0,0/0,- (0/0),- (0/0)
2024 Rome R64,L vs Sabalenka,40% (6/15),31% (5/16),1/1,0/0,46% (6/13),1/3,0/1,- (0/0),- (0/0)
2024 Charleston R32,L vs Navarro,20% (2/10),- (0/0),0/0,0/0,55% (6/11),4/6,3/4,- (0/0),- (0/0)
2024 Charleston R64,W vs Rus,63% (10/16),38% (8/21),2/4,1/1,65% (11/17),3/4,2/2,36% (5/14),64% (9/14)
2024 Miami R128,W vs Kenin,53% (9/17),44% (7/16),2/4,1/1,33% (2/6),0/1,0/0,- (0/0),- (0/0)
2024 Indian Wells R32,L vs Wozniacki,31% (5/16),38% (3/8),1/1,0/0,50% (7/14),3/5,0/1,- (0/0),- (0/0)
2024 Indian Wells R64,W vs Jabeur,57% (8/14),57% (4/7),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2023 San Diego R16,L vs Kenin,63% (5/8),88% (7/8),1/1,0/0,33% (4/12),0/2,0/1,- (0/0),- (0/0)
2023 US Open R128,L vs Wang,75% (6/8),50% (1/2),0/0,0/0,57% (4/7),1/3,1/2,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Garcia,38% (5/13),33% (2/6),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2026 (3 matches),,57.1%,50.0%,100.0%,100.0%,52.6%,50.0%,33.3%,-,-
2025 (5 matches),,57.7%,58.8%,83.3%,66.7%,56.1%,46.2%,57.1%,50.0%,27.8%
2024 (9 matches),,47.9%,43.0%,62.5%,100.0%,51.6%,58.6%,61.5%,51.9%,40.7%
2023 (10 matches),,62.0%,50.0%,56.3%,50.0%,49.5%,23.8%,30.0%,50.0%,20.0%
2021 (2 matches),,88.9%,55.6%,-,-,47.6%,60.0%,66.7%,-,-
Career (41 matches),,55.9%,47.7%,61.3%,69.6%,53.3%,46.2%,47.9%,52.2%,35.3%
