Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R128,L vs Valentova,4.7,4.0,5.5,38.8%,52.6%,42.9%,40.0%,48.4%,12.6%,-1.0,-1.0,-3.0,-3.2
2026 Ostrava R32,W vs Klimovicova,4.3,4.5,4.0,60.5%,62.1%,87.5%,77.8%,54.1%,9.7%,19.0,22.6,20.0,30.8
2026 Australian Open R128,L vs Jovic,4.9,5.3,4.3,36.2%,40.0%,58.8%,28.6%,51.2%,11.4%,-1.5,-1.4,-5.5,-6.0
2025 Nottingham R32,L vs Xu,4.8,5.1,4.5,43.5%,46.2%,40.0%,35.7%,51.4%,26.1%,-8.0,-7.7,2.0,2.3
2025 Charleston R32,L vs Krueger,4.0,4.1,4.0,47.9%,50.0%,42.1%,50.0%,59.2%,19.8%,6.5,5.8,-3.0,-4.5
2025 Doha R64,L vs Andreeva,5.6,6.0,5.2,47.3%,53.2%,55.3%,31.0%,47.1%,12.0%,8.5,4.0,6.0,2.9
2025 Auckland R16,W vs Li,5.7,6.1,5.3,49.0%,54.8%,63.3%,60.0%,56.9%,17.9%,15.5,8.9,5.0,4.4
2024 Auckland R32,W vs Andreeva,5.4,5.4,5.4,54.1%,53.1%,58.1%,41.7%,51.0%,15.2%,15.0,6.2,14.0,6.5
2024 Wimbledon R64,L vs Krejcikova,4.6,4.8,4.4,53.5%,51.2%,45.0%,45.0%,54.5%,18.5%,17.0,10.2,3.5,3.1
2024 Rome R64,L vs Sabalenka,4.2,4.6,3.8,50.0%,42.9%,45.2%,35.7%,43.8%,11.9%,16.5,12.4,1.0,0.6
2024 Charleston R32,L vs Navarro,5.1,4.9,5.3,38.6%,48.0%,23.5%,25.0%,46.3%,9.4%,-6.0,-6.6,-10.5,-10.2
2024 Charleston R64,W vs Rus,6.7,6.7,6.7,48.9%,40.7%,60.4%,58.5%,51.6%,4.7%,20.5,5.2,9.5,2.7
2024 Miami R128,W vs Kenin,4.6,4.8,4.5,52.4%,52.7%,50.0%,66.7%,47.8%,16.7%,26.5,17.8,14.0,9.3
2024 Indian Wells R32,L vs Wozniacki,6.3,7.4,5.3,36.2%,42.9%,51.9%,53.5%,50.1%,11.3%,10.0,4.4,2.0,1.0
2024 Indian Wells R64,W vs Jabeur,4.5,4.6,4.4,49.1%,58.1%,41.2%,77.8%,45.6%,14.6%,3.0,3.0,1.0,0.9
2023 San Diego R16,L vs Kenin,4.0,4.2,3.9,55.0%,44.7%,40.0%,42.9%,53.0%,14.5%,-2.5,-2.2,3.5,3.8
2023 US Open Q2,L vs Naef,6.6,6.8,6.5,59.6%,46.7%,51.9%,58.1%,60.5%,15.2%,19.0,8.2,-0.5,-0.4
2023 Roland Garros R128,L vs Samsonova,4.5,5.3,3.7,40.0%,31.3%,33.3%,11.1%,59.3%,10.6%,-10.5,-11.5,0.0,0.0
2023 Indian Wells R128,L vs Rogers,3.9,3.9,4.0,42.9%,48.8%,42.9%,58.3%,48.9%,10.5%,12.0,8.3,-1.5,-1.1
2023 Austin SF,L vs Gracheva,5.3,5.9,4.7,46.3%,45.3%,58.1%,48.4%,48.0%,2.5%,-3.5,-1.7,10.5,4.6
Last 52 Weeks (5 matches),,4.5,4.6,4.5,45.2%,50.3%,50.7%,43.6%,52.7%,16.4%,3.0,3.0,2.1,2.6
Career (26 matches),,5.1,5.3,4.9,48.5%,49.3%,51.4%,49.5%,52.8%,11.4%,7.1,4.3,4.3,3.2
