Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2021 Roland Garros Q3,L vs Van De Zandschulp,63.6%,28.6%,4.5%,2/0,2.30,2.3%,60.0%,16.7%,3.3%,2.11,0.0%,90.9%,50.0%,9.1%,2.48,4.2%
2021 Biella 1 CH F,W vs Murray,76.1%,58.8%,4.5%,1/2,2.33,21.2%,68.3%,53.6%,2.4%,2.19,43.8%,92.0%,65.2%,8.0%,2.47,0.0%
2016 Stuttgart R32,L vs Groth,25.0%,33.3%,2.1%,0/1,2.53,40.0%,23.7%,33.3%,0.0%,2.50,50.0%,30.0%,33.3%,10.0%,2.57,26.7%
2016 Indian Wells R64,L vs Wawrinka,66.0%,39.4%,10.0%,5/0,2.73,47.6%,66.7%,35.0%,10.0%,2.90,54.2%,65.0%,46.2%,10.0%,2.50,38.9%
2016 Doha SF,L vs Nadal,66.0%,34.3%,1.9%,1/0,2.10,11.4%,59.5%,18.2%,0.0%,2.21,19.0%,81.3%,61.5%,6.3%,1.93,0.0%
2016 Doha QF,W vs Chardy,51.6%,65.6%,1.6%,1/0,2.26,4.4%,46.7%,61.9%,0.0%,2.34,9.1%,84.6%,72.7%,7.7%,2.17,0.0%
2014 Winnetka CH QF,L vs Smith,77.4%,47.9%,1.6%,1/0,2.33,10.2%,70.3%,46.2%,0.0%,2.32,18.2%,91.7%,50.0%,4.2%,2.35,0.0%
2011 Australian Open R64,L vs Murray,54.9%,62.2%,0.0%,0/0,2.54,1.8%,38.5%,55.0%,0.0%,2.50,3.3%,83.3%,68.0%,0.0%,2.58,0.0%
Career (8 matches),,60.7%,48.9%,3.0%,78.6%,2.39,15.8%,52.9%,41.5%,1.6%,2.40,23.1%,80.5%,59.2%,6.0%,2.39,7.4%
