Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2021 Roland Garros Q3,L vs Van De Zandschulp,0.0%,-,11.6%,63.6%,9.2%,15.4%,10.0%,1.8%,0.0%,1.8%,25.0%,-18,-50
2021 Biella 1 CH F,W vs Murray,0.0%,-,7.7%,88.9%,11.2%,28.0%,0.0%,10.7%,66.7%,2.9%,57.1%,16,23
2016 Stuttgart R32,L vs Groth,0.0%,-,2.7%,66.7%,3.4%,0.0%,0.0%,20.0%,50.0%,4.5%,66.7%,215,112
2016 Indian Wells R64,L vs Wawrinka,0.0%,-,7.1%,37.5%,7.8%,14.3%,33.3%,2.9%,50.0%,0.0%,-,-22,-11
2016 Doha SF,L vs Nadal,0.0%,-,8.4%,88.9%,9.9%,13.0%,18.2%,7.5%,15.4%,0.6%,0.0%,32,46
2016 Doha QF,W vs Chardy,0.0%,-,5.4%,85.7%,15.2%,41.2%,0.0%,5.1%,28.6%,0.5%,0.0%,-35,-46
2014 Winnetka CH QF,L vs Smith,0.0%,-,16.7%,66.7%,9.5%,19.0%,13.3%,9.2%,16.7%,1.5%,25.0%,10,13
2011 Australian Open R64,L vs Murray,1.5%,100.0%,16.3%,72.0%,9.7%,16.1%,25.0%,5.5%,25.0%,2.4%,14.3%,13,-8
Career (8 matches),,0.2%,100.0%,9.9%,70.8%,10.0%,19.5%,12.7%,6.9%,27.9%,1.7%,33.3%,10,3
