Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,70.0%,0.0%,7.8%,7.8%,51.6%,78.8%,38.7%,59.4%,26.9%,44.8%,0.66,R32 (Brisbane 1)
2024,19,6,13,31.6%,19-28,40.4%,212-245,46.4%,4-5,44.4%,19,75.0%,18.9%,7.3%,3.8%,57.1%,71.3%,49.6%,62.0%,36.0%,48.6%,0.95,F (Taipei)
2023,34,21,13,61.8%,50-33,60.2%,434-398,52.2%,8-5,61.5%,34,80.1%,23.6%,9.0%,4.7%,56.2%,74.3%,51.4%,64.2%,37.9%,51.0%,1.06,W (2x)
2022,29,12,17,41.4%,32-36,47.1%,339-343,49.7%,5-12,29.4%,29,77.0%,23.9%,7.4%,4.8%,56.0%,71.6%,50.9%,62.5%,37.1%,49.8%,0.99,QF (Shymkent 2)
2021,29,18,11,62.1%,40-25,61.5%,346-305,53.1%,8-5,61.5%,29,80.4%,25.9%,8.2%,5.1%,53.9%,76.1%,48.7%,63.5%,39.2%,51.3%,1.07,W (Biella 1)
2020,22,13,9,59.1%,27-23,54.0%,265-247,51.8%,6-6,50.0%,21,78.6%,25.3%,7.7%,4.8%,56.0%,72.9%,50.9%,63.2%,38.7%,50.6%,1.05,
2019,41,25,16,61.0%,56-36,60.9%,484-446,52.0%,11-10,52.4%,41,77.9%,25.4%,7.4%,5.4%,55.6%,74.3%,49.7%,63.4%,38.8%,51.0%,1.06,W (Nur-Sultan)
2018,9,4,5,44.4%,11-12,47.8%,108-112,49.1%,0-0,-,9,74.1%,23.7%,3.8%,7.3%,57.2%,70.3%,47.4%,60.5%,38.9%,49.5%,0.98,QF (2x)
2017,21,11,10,52.4%,23-24,48.9%,233-229,50.4%,5-4,55.6%,21,82.1%,19.9%,7.6%,4.9%,56.8%,73.8%,52.0%,64.4%,36.7%,50.5%,1.03,W (Izmir)
2016,17,12,5,70.6%,25-12,67.6%,202-162,55.5%,3-4,42.9%,17,85.6%,25.8%,7.2%,4.4%,58.6%,74.2%,56.2%,66.8%,38.1%,52.3%,1.15,W (Recanati)
2015,46,30,16,65.2%,71-39,64.5%,596-483,55.2%,9-11,45.0%,46,83.5%,27.2%,8.5%,3.1%,60.3%,73.2%,55.1%,66.0%,39.6%,52.6%,1.17,W (Mons)
2014,36,20,16,55.6%,48-39,55.2%,435-427,50.5%,4-5,44.4%,36,75.2%,25.8%,6.9%,5.3%,59.0%,71.1%,49.1%,62.1%,38.9%,50.5%,1.03,W (Brescia)
2013,35,21,14,60.0%,45-32,58.4%,393-356,52.5%,7-7,50.0%,35,80.4%,25.3%,6.9%,5.1%,57.6%,73.1%,51.3%,63.9%,38.4%,50.8%,1.06,F (Istanbul2)
2012,42,25,17,59.5%,56-42,57.1%,513-478,51.8%,12-9,57.1%,42,80.3%,23.6%,6.8%,4.8%,57.0%,75.5%,50.7%,64.8%,38.1%,51.1%,1.08,W (Penza)
2011,8,4,4,50.0%,8-7,53.3%,69-71,49.3%,1-0,100.0%,7,74.6%,22.1%,5.0%,7.4%,53.0%,73.5%,46.1%,60.6%,38.1%,49.6%,0.97,SF (Pozoblanco)
2010,4,2,2,50.0%,3-4,42.9%,41-35,53.9%,0-3,0.0%,4,89.2%,26.3%,6.0%,3.2%,60.5%,74.0%,54.1%,66.1%,39.1%,51.6%,1.15,R16 (2x)
2009,38,25,13,65.8%,54-34,61.4%,446-382,53.9%,5-6,45.5%,0,,,,,,,,,,,,W (Istanbul)
2008,33,17,16,51.5%,41-42,49.4%,405-381,51.5%,6-8,42.9%,0,,,,,,,,,,,,F (Bukhara)
2007,12,4,8,33.3%,10-17,37.0%,115-136,45.8%,0-3,0.0%,0,,,,,,,,,,,,QF (New Delhi2)
2006,3,1,2,33.3%,2-5,28.6%,29-37,43.9%,0-0,-,0,,,,,,,,,,,,R16 (Donetsk)
Career,479,271,208,56.6%,621-492,55.8%,5672-5285,51.8%,94-103,47.7%,391,79.5%,24.5%,7.5%,4.8%,57.1%,73.4%,51.0%,63.8%,38.3%,50.9%,1.06,
