Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 Roland Garros Q3,L vs Van De Zandschulp,0% (0/8),- (0/0),0/4,71% (5/7),20% (1/5),0/0,0/0,2/2,0/0,1/1
2021 Biella 1 CH F,W vs Murray,67% (6/9),50% (3/6),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2019 M25 Pozoblanco SF,L vs Roumane,20% (2/10),50% (1/2),0/3,40% (4/10),25% (1/4),1/1,0/1,2/2,0/0,1/1
2019 M25 Pozoblanco QF,W vs Petit,64% (7/11),57% (4/7),1/3,45% (5/11),40% (2/5),1/3,0/0,0/0,0/0,0/0
2019 M25 Pozoblanco R16,W vs Petrenko,50% (5/10),100% (5/5),0/1,20% (2/10),50% (1/2),5/5,2/2,1/1,1/1,0/0
2019 Segovia CH R32,W vs Griekspoor,55% (6/11),33% (2/6),0/1,9% (1/11),0% (0/1),2/2,1/1,0/0,1/1,0/0
2019 Samarkand CH R64,L vs Olivo,13% (1/8),100% (1/1),0/3,63% (5/8),0% (0/5),1/1,0/0,0/2,0/0,0/1
2019 Shymkent CH R16,L vs Fayziev,31% (4/13),75% (3/4),1/4,43% (6/14),17% (1/6),2/3,1/1,0/1,0/0,0/1
2019 Shymkent CH R32,W vs Ignatik,36% (5/14),80% (4/5),1/3,36% (5/14),40% (2/5),3/4,2/2,0/0,1/1,0/0
2019 Shymkent CH R64,W vs Tashbulatov,67% (6/9),83% (5/6),1/1,38% (3/8),67% (2/3),4/4,1/2,0/0,0/1,0/0
2019 Taipei CH R64,L vs Wang,40% (6/15),50% (3/6),1/4,43% (6/14),33% (2/6),2/3,1/1,2/2,0/0,1/1
2018 Andria CH QF,L vs Baldi,57% (8/14),50% (4/8),0/3,57% (8/14),38% (3/8),3/4,1/1,2/4,0/0,1/2
2018 Andria CH R16,W vs Sonego,50% (5/10),60% (3/5),0/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2018 Andria CH R32,W vs Sinner,43% (6/14),67% (4/6),1/1,21% (3/14),33% (1/3),3/4,2/2,0/1,1/1,0/0
2018 Almaty CH R16,W vs Kolar,47% (7/15),71% (5/7),1/4,43% (6/14),33% (2/6),2/3,0/1,2/2,0/0,0/0
2018 Almaty CH R32,W vs Lopez Perez,57% (8/14),50% (4/8),0/3,36% (5/14),40% (2/5),3/4,2/2,0/0,1/1,0/0
2018 Vancouver CH R32,L vs Ivashka,25% (4/16),75% (3/4),1/4,33% (5/15),20% (1/5),2/3,1/1,1/1,0/0,0/0
2018 Aptos CH R32,L vs Clarke,38% (5/13),80% (4/5),1/4,69% (9/13),44% (4/9),2/4,1/1,2/3,0/0,1/1
2018 Washington Q1,L vs Kwiatkowski,47% (7/15),71% (5/7),0/2,60% (9/15),67% (6/9),4/5,1/1,1/2,0/0,1/2
2018 Atlanta Q1,L vs Hurkacz,0% (0/7),- (0/0),0/4,86% (6/7),17% (1/6),0/0,0/0,0/1,0/0,0/1
2021 (2 matches),,35.3%,50.0%,0.0%,31.3%,20.0%,100.0%,100.0%,100.0%,100.0%,100.0%
2019 (9 matches),,41.6%,66.7%,21.7%,37.0%,29.7%,80.8%,80.0%,62.5%,75.0%,50.0%
2018 (10 matches),,40.2%,62.7%,14.3%,46.4%,39.7%,73.3%,90.9%,56.3%,100.0%,42.9%
2017 (30 matches),,31.7%,62.5%,6.9%,32.2%,37.5%,85.7%,76.0%,77.1%,100.0%,78.6%
2016 (48 matches),,31.7%,67.6%,14.7%,33.5%,33.3%,80.5%,72.9%,72.1%,93.8%,70.8%
Career (209 matches),,33.9%,66.7%,19.4%,32.5%,33.3%,81.4%,80.0%,78.0%,87.5%,72.6%
