Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,1,53.8%,28.6%,2.8%,4.2%,50.7%,58.3%,48.6%,53.5%,43.4%,47.5%,0.93,R64 (Winston-Salem)
2021,12,5,7,41.7%,14-15,48.3%,136-143,48.7%,1-3,25.0%,12,76.5%,22.3%,8.4%,4.2%,57.3%,68.4%,53.3%,61.9%,34.7%,48.4%,0.91,R16 (3x)
2020,3,1,2,33.3%,3-4,42.9%,35-35,50.0%,0-1,0.0%,3,80.0%,20.6%,7.7%,4.1%,61.8%,68.4%,54.8%,63.2%,34.8%,49.6%,0.95,
2019,2,0,2,0.0%,0-4,0.0%,14-25,35.9%,0-0,-,0,,,,,,,,,,,,
2017,8,2,6,25.0%,7-14,33.3%,103-116,47.0%,1-6,14.3%,8,77.4%,18.9%,8.5%,4.4%,58.3%,75.1%,46.2%,63.1%,36.3%,49.0%,0.98,R16 (2x)
2016,37,15,22,40.5%,42-58,42.0%,483-528,47.8%,10-9,52.6%,37,75.5%,20.4%,6.4%,5.6%,56.2%,72.6%,46.2%,61.1%,35.5%,48.6%,0.91,SF (Doha)
2015,12,5,7,41.7%,17-20,45.9%,194-189,50.7%,2-8,20.0%,10,82.4%,15.6%,6.2%,3.8%,58.1%,73.4%,49.5%,63.4%,31.6%,47.9%,0.86,QF (s Hertogenbosch)
2014,9,4,5,44.4%,11-15,42.3%,131-150,46.6%,6-3,66.7%,6,77.9%,13.8%,8.6%,5.5%,60.9%,70.7%,51.3%,63.1%,34.9%,48.8%,0.95,R16 (Atlanta)
2013,5,1,4,20.0%,5-9,35.7%,61-77,44.2%,1-0,100.0%,4,68.0%,13.2%,3.9%,7.4%,58.0%,65.6%,44.0%,56.5%,34.0%,45.5%,0.78,
2012,4,3,1,75.0%,10-4,71.4%,76-57,57.1%,1-0,100.0%,1,76.0%,14.8%,1.1%,10.2%,55.1%,68.0%,43.0%,56.8%,38.7%,47.2%,0.90,
2011,17,5,12,29.4%,19-29,39.6%,212-240,46.9%,4-4,50.0%,14,70.4%,26.1%,5.9%,5.6%,56.6%,67.4%,48.6%,59.3%,38.6%,49.1%,0.95,R16 (4x)
2010,40,18,22,45.0%,44-51,46.3%,446-477,48.3%,8-5,61.5%,37,72.1%,23.9%,4.8%,4.7%,59.0%,68.8%,47.0%,59.8%,38.4%,49.2%,0.96,SF (St. Petersburg)
2009,10,5,5,50.0%,13-14,48.1%,121-135,47.3%,4-1,80.0%,7,72.7%,22.4%,2.5%,4.8%,56.6%,70.6%,47.6%,60.6%,36.7%,49.0%,0.93,SF (Moscow)
2008,1,1,0,100.0%,2-0,100.0%,12-6,66.7%,0-0,-,0,,,,,,,,,,,,
Career,161,65,96,40.4%,188-239,44.0%,2035-2194,48.1%,38-40,48.7%,140,74.7%,20.9%,6.0%,5.1%,57.7%,70.5%,47.8%,60.9%,36.3%,48.7%,0.93,
