Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Rotterdam R32,L vs Tsitsipas,3.0,3.4,2.5,48.8%,35.0%,33.3%,0.0%,59.2%,12.2%,-1.5,-2.2,-4.5,-11.0
2025 Paris R32,L vs Vacherot,4.0,3.7,4.3,50.4%,52.4%,33.3%,36.8%,56.9%,28.7%,-3.5,-2.0,-4.5,-4.5
2025 Shanghai F,L vs Vacherot,3.2,3.3,3.2,50.5%,40.5%,35.3%,25.0%,53.2%,19.1%,-5.0,-5.4,-3.0,-4.3
2025 Shanghai SF,W vs Medvedev,3.5,3.2,3.9,56.0%,37.8%,47.6%,57.1%,65.2%,12.5%,9.0,7.0,-2.0,-2.9
2025 Wimbledon R32,L vs Majchrzak,3.5,3.2,3.8,49.0%,43.6%,50.0%,41.7%,50.5%,19.9%,-1.0,-0.7,-7.0,-6.1
2025 Wimbledon R128,W vs Zverev,3.3,3.3,3.2,48.4%,58.0%,40.0%,73.7%,54.4%,15.3%,9.0,4.2,2.5,1.5
2025 Queens Club QF,L vs Alcaraz,2.5,2.1,2.9,51.8%,30.0%,37.5%,0.0%,52.6%,26.1%,-4.0,-9.1,-5.0,-14.7
2025 Roland Garros R128,L vs Sinner,3.7,3.3,4.0,43.5%,42.2%,38.5%,45.5%,59.2%,19.4%,-6.5,-4.5,-17.5,-20.3
2025 Geneva R16,L vs Hurkacz,2.7,2.8,2.5,40.5%,43.8%,25.0%,0.0%,61.5%,16.2%,3.5,6.4,-6.0,-20.7
2025 Acapulco R32,L vs Ruud,3.3,3.5,3.1,48.8%,32.3%,60.0%,14.3%,57.7%,11.7%,-4.0,-5.5,1.0,2.0
2025 Dallas R32,L vs Fritz,2.9,3.2,2.6,41.9%,33.3%,33.3%,33.3%,50.0%,10.2%,-8.0,-19.5,2.5,5.8
2024 Canada R16,L vs Hurkacz,3.6,3.2,3.9,49.1%,39.4%,50.0%,62.5%,46.8%,11.4%,4.5,4.4,-3.0,-2.6
2024 Washington R16,L vs Rublev,2.5,2.4,2.6,49.1%,33.3%,16.7%,25.0%,54.2%,10.9%,4.5,8.5,-10.0,-20.4
2024 Stuttgart R16,L vs Struff,2.5,2.7,2.3,47.5%,31.8%,100.0%,0.0%,60.8%,23.7%,2.5,4.9,-2.5,-8.9
2024 Marseille R16,W vs Lehecka,4.2,3.5,5.0,54.9%,48.6%,47.4%,50.0%,49.4%,18.9%,1.0,0.8,-2.5,-2.4
2023 Queens Club R32,L vs Alcaraz,3.1,2.7,3.5,49.7%,46.5%,53.8%,60.0%,46.5%,31.3%,2.0,3.1,2.0,3.6
2023 Roland Garros R64,L vs Fritz,4.5,4.2,4.9,53.5%,31.8%,54.3%,36.8%,51.9%,14.9%,10.5,6.0,-9.0,-6.3
2023 Rome R64,L vs Ruud,3.6,3.7,3.6,38.0%,38.9%,14.3%,40.0%,45.1%,8.1%,-8.5,-20.2,-6.0,-10.5
2022 Basel QF,L vs Rune,3.3,3.3,3.3,41.9%,34.5%,50.0%,66.7%,61.5%,11.5%,-3.5,-4.9,-6.0,-13.0
2022 Gijon QF,W vs Carreno Busta,4.4,4.3,4.5,50.9%,44.6%,45.8%,52.4%,57.7%,9.0%,2.0,1.0,-4.5,-3.2
Career (26 matches),,3.4,3.3,3.5,48.4%,43.2%,43.2%,42.4%,54.4%,16.2%,1.3,1.3,-4.4,-5.9
