Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Rotterdam R32,L vs Tsitsipas,7.1%,100.0%,15.4%,77.8%,17.6%,23.5%,0.0%,7.1%,0.0%,0.0%,-,-7,57
2025 Paris R32,L vs Vacherot,5.9%,66.7%,19.4%,61.9%,9.9%,23.3%,25.0%,7.1%,12.5%,3.0%,50.0%,-36,-8
2025 Shanghai F,L vs Vacherot,6.4%,80.0%,16.8%,59.3%,19.7%,31.6%,50.0%,8.9%,18.2%,3.2%,0.0%,35,53
2025 Shanghai SF,W vs Medvedev,19.2%,57.9%,27.5%,67.3%,19.4%,15.6%,0.0%,9.6%,33.3%,4.3%,30.0%,112,96
2025 Wimbledon R32,L vs Majchrzak,10.6%,50.0%,15.1%,65.7%,17.2%,35.7%,25.0%,5.6%,6.7%,2.3%,28.6%,22,56
2025 Wimbledon R128,W vs Zverev,14.2%,66.7%,13.8%,76.0%,17.6%,28.3%,20.0%,12.3%,18.5%,3.7%,56.3%,68,79
2025 Queens Club QF,L vs Alcaraz,19.0%,75.0%,14.0%,62.5%,10.3%,10.0%,0.0%,0.0%,0.0%,2.1%,50.0%,-6,31
2025 Roland Garros R128,L vs Sinner,12.7%,80.0%,16.4%,62.1%,13.6%,22.2%,0.0%,0.0%,0.0%,2.3%,50.0%,70,67
2025 Geneva R16,L vs Hurkacz,4.5%,0.0%,5.2%,40.0%,26.2%,35.3%,0.0%,0.0%,0.0%,2.1%,0.0%,143,125
2025 Acapulco R32,L vs Ruud,9.8%,50.0%,15.2%,47.4%,15.6%,0.0%,0.0%,0.0%,0.0%,3.5%,20.0%,88,46
2025 Dallas R32,L vs Fritz,15.1%,87.5%,14.9%,86.7%,9.4%,37.5%,0.0%,14.3%,42.9%,3.1%,0.0%,89,45
2024 Canada R16,L vs Hurkacz,1.4%,100.0%,9.5%,62.5%,19.5%,41.2%,0.0%,4.2%,25.0%,1.2%,0.0%,-9,26
2024 Washington R16,L vs Rublev,5.4%,66.7%,4.3%,83.3%,22.5%,23.1%,0.0%,0.0%,0.0%,0.0%,-,38,37
2024 Stuttgart R16,L vs Struff,5.1%,100.0%,8.6%,54.5%,13.5%,15.4%,0.0%,6.3%,100.0%,1.0%,100.0%,-66,-72
2024 Marseille R16,W vs Lehecka,0.0%,-,12.7%,68.4%,8.9%,27.3%,0.0%,6.0%,16.7%,1.2%,0.0%,-13,3
2023 Queens Club R32,L vs Alcaraz,70.5%,62.2%,44.6%,63.7%,16.7%,28.6%,50.0%,18.5%,37.5%,3.2%,20.0%,61,39
2023 Roland Garros R64,L vs Fritz,17.0%,77.8%,18.4%,71.8%,12.0%,17.9%,22.2%,6.4%,11.1%,4.1%,40.0%,-20,-23
2023 Rome R64,L vs Ruud,15.2%,80.0%,13.8%,72.7%,6.3%,7.7%,0.0%,8.3%,75.0%,0.9%,100.0%,66,28
2022 Basel QF,L vs Rune,5.9%,33.3%,14.0%,75.0%,14.5%,18.2%,0.0%,2.7%,0.0%,0.0%,-,21,24
2022 Gijon QF,W vs Carreno Busta,10.8%,50.0%,23.5%,70.6%,14.1%,27.5%,0.0%,6.1%,20.0%,0.3%,100.0%,26,11
Career (26 matches),,12.2%,65.5%,15.8%,67.3%,15.7%,24.6%,18.4%,6.8%,19.5%,2.0%,35.9%,28,36
