Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Rotterdam R32,L vs Tsitsipas,73% (8/11),0% (0/1),0/0,0/0,60% (3/5),0/2,0/1,- (0/0),- (0/0)
2025 Paris R32,L vs Vacherot,55% (11/20),15% (2/13),1/3,0/0,55% (6/11),6/8,1/2,90% (9/10),20% (2/10)
2025 Shanghai SF,W vs Medvedev,57% (13/23),50% (3/6),2/3,1/2,91% (10/11),1/2,0/0,- (0/0),- (0/0)
2025 Wimbledon R32,L vs Majchrzak,54% (14/26),20% (1/5),0/2,0/0,78% (7/9),2/5,0/1,42% (5/12),38% (5/13)
2025 Wimbledon R128,W vs Zverev,79% (27/34),25% (3/12),3/11,1/3,100% (9/9),1/3,0/0,75% (15/20),25% (5/20)
2025 Queen's Club QF,L vs Alcaraz,82% (9/11),- (0/0),0/0,0/0,0% (0/2),2/4,1/2,- (0/0),- (0/0)
2025 Roland Garros R128,L vs Sinner,67% (10/15),29% (2/7),0/0,0/0,17% (1/6),0/3,0/1,- (0/0),- (0/0)
2025 Geneva R16,L vs Hurkacz,56% (5/9),0% (0/3),0/0,0/0,25% (1/4),1/3,0/1,- (0/0),- (0/0)
2025 Dallas R32,L vs Fritz,67% (6/9),- (0/0),0/0,0/0,67% (6/9),0/2,0/1,- (0/0),- (0/0)
2024 US Open R64,L vs Rublev,59% (13/22),21% (5/24),2/3,0/0,61% (14/23),3/6,0/1,- (0/0),- (0/0)
2024 Canada R16,L vs Hurkacz,73% (11/15),33% (2/6),1/2,0/0,50% (3/6),1/3,1/2,- (0/0),- (0/0)
2024 Washington R16,L vs Rublev,67% (10/15),0% (0/2),0/0,0/0,86% (6/7),1/3,0/1,50% (3/6),20% (1/5)
2024 Wimbledon R64,L vs Fritz,73% (16/22),25% (1/4),1/1,0/0,63% (5/8),0/3,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Nishikori,70% (23/33),30% (6/20),3/6,1/1,63% (5/8),1/3,0/0,50% (2/4),0% (0/5)
2024 Stuttgart R16,L vs Struff,77% (10/13),- (0/0),0/0,0/0,88% (7/8),4/6,0/1,0% (0/4),0% (0/3)
2024 Marseille R16,W vs Lehecka,59% (10/17),43% (3/7),2/4,1/3,67% (4/6),0/0,0/0,67% (4/6),50% (3/6)
2023 US Open R32,L vs Rublev,72% (13/18),40% (2/5),1/1,0/0,45% (5/11),4/7,3/4,- (0/0),- (0/0)
2023 US Open R128,W vs Schwartzman,74% (14/19),36% (4/11),3/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Muller,70% (14/20),28% (5/18),1/2,0/0,38% (3/8),1/4,0/1,50% (3/6),33% (2/6)
2023 Queen's Club R32,L vs Alcaraz,82% (14/17),75% (3/4),1/2,0/0,73% (8/11),4/6,2/3,40% (2/5),20% (1/5)
2026 (1 matches),,72.7%,0.0%,-,-,60.0%,0.0%,0.0%,-,-
2025 (8 matches),,64.6%,23.9%,31.6%,40.0%,65.6%,43.3%,25.0%,69.0%,27.9%
2024 (7 matches),,67.9%,27.0%,56.3%,50.0%,66.7%,41.7%,16.7%,45.0%,21.1%
2023 (4 matches),,74.3%,36.8%,75.0%,100.0%,54.8%,52.9%,62.5%,45.5%,27.3%
2022 (9 matches),,60.3%,23.7%,41.7%,37.5%,59.7%,60.0%,66.7%,68.4%,32.8%
Career (70 matches),,65.0%,32.4%,48.6%,55.2%,64.3%,45.6%,50.6%,65.0%,31.6%
