Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Rotterdam R32,L vs Tsitsipas,17,22,0.8,14.5%,18.8%,13,17,0.8,12.7%,16.7%,7.8%,2.9%,1.2,15.4%,12.8%
2025 Paris Masters R32,L vs Vacherot,28,34,0.8,12.9%,15.7%,20,29,0.7,10.5%,15.2%,5.8%,3.7%,1.0,14.3%,14.3%
2025 Shanghai Masters F,L vs Vacherot,39,30,1.3,24.2%,18.6%,28,28,1.0,20.1%,20.1%,10.8%,7.2%,1.7,18.0%,10.6%
2025 Shanghai Masters SF,W vs Medvedev,48,34,1.4,25.4%,18.0%,36,28,1.3,22.9%,17.8%,17.8%,5.1%,2.8,16.4%,5.8%
2025 Wimbledon R32,L vs Majchrzak,48,45,1.1,20.7%,19.4%,29,39,0.7,14.8%,19.9%,10.2%,4.6%,1.5,20.7%,13.4%
2025 Wimbledon R128,W vs Zverev,78,54,1.4,21.5%,14.9%,52,51,1.0,17.4%,17.1%,11.4%,5.0%,2.1,20.1%,9.6%
2025 Queen's Club QF,L vs Alcaraz,38,19,2.0,33.3%,16.7%,26,14,1.9,31.0%,16.7%,9.5%,1.2%,3.0,31.6%,10.5%
2025 Roland Garros R128,L vs Sinner,31,46,0.7,17.7%,26.3%,22,44,0.5,13.8%,27.5%,10.0%,3.8%,1.4,15.4%,11.4%
2025 Geneva R16,L vs Hurkacz,15,25,0.6,15.5%,25.8%,12,22,0.5,14.8%,27.2%,13.6%,1.2%,1.6,19.6%,12.4%
2025 Acapulco R32,L vs Ruud,27,25,1.1,22.5%,20.8%,20,24,0.8,18.7%,22.4%,15.9%,2.8%,1.7,20.8%,12.5%
2025 Dallas R32,L vs Fritz,14,17,0.8,13.9%,16.8%,9,16,0.6,10.7%,19.0%,8.3%,2.4%,2.3,20.8%,8.9%
2024 US Open R64,L vs Rublev,55,42,1.3,17.7%,13.5%,37,35,1.1,14.7%,13.9%,11.2%,2.8%,1.8,20.0%,11.0%
2024 US Open R128,W vs Eubanks,55,37,1.5,17.2%,11.6%,34,33,1.0,12.6%,12.2%,8.5%,3.3%,1.1,17.9%,15.7%
2024 Canada Masters R16,L vs Hurkacz,25,35,0.7,14.8%,20.7%,17,29,0.6,11.2%,19.1%,8.6%,2.6%,0.6,11.8%,20.1%
2024 Washington R16,L vs Rublev,41,24,1.7,29.5%,17.3%,23,21,1.1,23.5%,21.4%,8.2%,1.0%,2.6,32.4%,12.2%
2024 Wimbledon R64,L vs Fritz,44,34,1.3,20.4%,15.7%,27,28,1.0,15.3%,15.9%,8.0%,5.1%,3.4,19.0%,5.6%
2024 Wimbledon R128,W vs Nishikori,79,39,2.0,25.1%,12.4%,46,37,1.2,17.0%,13.7%,10.4%,3.0%,1.0,15.9%,15.2%
2024 Stuttgart R16,L vs Struff,38,10,3.8,29.7%,7.8%,27,7,3.9,27.6%,7.1%,6.1%,3.1%,2.8,35.2%,12.5%
2024 Marseille R16,W vs Lehecka,26,26,1.0,17.3%,17.3%,16,26,0.6,11.9%,19.3%,7.4%,4.4%,0.9,14.7%,16.7%
2023 US Open R32,L vs Rublev,38,45,0.8,17.0%,20.2%,22,40,0.6,11.7%,21.3%,9.0%,1.1%,1.5,15.7%,10.3%
Career (42 matches),,1557,1345,1.2,18.8%,16.3%,1074,1221,0.9,15.2%,17.3%,9.2%,3.4%,1.6,19.0%,12.1%
