Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Rublev,106.6,115.5,9.8,119.3,110.8,129,89,94.9,5.7,99.1,90.3,106,83
2024 US Open R128,W vs Eubanks,104.8,114.6,8.9,116.1,112.8,131,90,88.4,11.2,92.7,89.1,106,61
2024 Wimbledon R64,L vs Fritz,114.7,121.2,8.0,125.1,115.3,132,98,102.9,6.5,109.8,103.8,117,88
2023 US Open R32,L vs Rublev,111.9,119.3,10.2,123.1,113.2,132,84,95.2,6.5,99.5,87.7,108,80
2023 US Open R64,W vs Berrettini,115.1,121.5,8.6,124.5,116.8,130,87,93.1,5.8,91.0,,103,82
2023 US Open R128,W vs Schwartzman,112.4,122.5,7.7,126.1,117.5,132,105,94.4,5.8,95.0,94.0,112,86
2022 US Open R64,L vs Medvedev,108.4,116.2,9.3,121.4,111.0,129,96,96.2,4.3,96.7,97.4,104,88
2022 US Open R128,W vs Halys,109.7,117.0,10.8,118.2,113.7,129,65,98.9,5.0,106.0,97.8,109,81
2021 US Open R64,L vs Alcaraz,111.8,118.8,11.4,123.5,111.3,134,84,97.6,8.0,98.5,92.8,117,83
2021 US Open R128,W vs Kecmanovic,112.9,118.7,9.2,122.1,112.6,135,97,101.0,10.1,107.2,91.9,127,82
2021 Wimbledon R128,L vs Otte,116.6,124.4,6.2,126.0,107.0,132,107,100.8,5.4,,,108,93
Career (11 matches),,110.6,118.4,9.4,121.6,113.3,135,65,96.6,7.1,100.2,93.6,127,61
