Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R64,L vs Muchova,43,50,0.9,20.5%,23.8%,32,45,0.7,17.2%,24.2%,10.8%,3.2%,0.9,7.1%,7.6%
2025 US Open R128,L vs Andreeva,7,33,0.2,9.0%,42.3%,6,28,0.2,8.3%,38.9%,8.3%,0.0%,0.9,7.7%,9.0%
2025 Bogota R32,L vs Jovic,19,36,0.5,18.1%,34.3%,15,29,0.5,16.3%,31.5%,12.0%,1.1%,0.5,3.8%,7.6%
2025 Indian Wells R64,L vs Shnaider,9,34,0.3,10.1%,38.2%,7,30,0.2,8.6%,37.0%,3.7%,4.9%,0.6,9.0%,15.7%
2025 Indian Wells R128,W vs Kalinskaya,30,24,1.3,20.7%,16.6%,26,21,1.2,19.5%,15.8%,9.0%,9.8%,0.4,7.6%,18.6%
2025 Dubai R64,W vs Wang,31,22,1.4,26.5%,18.8%,22,18,1.2,22.0%,18.0%,9.0%,9.0%,0.7,7.7%,11.1%
2025 Doha R32,L vs Kenin,42,50,0.8,20.7%,24.6%,28,35,0.8,16.5%,20.6%,8.8%,5.9%,0.7,8.9%,12.3%
2025 Doha R64,W vs Shnaider,31,35,0.9,22.6%,25.5%,24,28,0.9,19.8%,23.1%,14.9%,3.3%,0.3,3.6%,10.9%
2025 Doha Q2,W vs Kudermetova,28,25,1.1,24.3%,21.7%,17,17,1.0,19.1%,19.1%,9.0%,6.7%,0.2,3.5%,15.7%
2025 Cluj-Napoca R32,L vs Danilovic,18,38,0.5,14.5%,30.6%,16,29,0.6,14.7%,26.6%,11.0%,1.8%,0.5,5.6%,11.3%
2025 Auckland R16,W vs Minnen,39,29,1.3,32.5%,24.2%,29,23,1.3,28.7%,22.8%,17.8%,7.9%,0.2,1.7%,10.0%
2025 Auckland R32,W vs Anisimova,28,29,1.0,15.9%,16.5%,19,18,1.1,13.1%,12.4%,6.9%,4.1%,0.5,9.7%,19.3%
2024 Wimbledon R128,L vs Wozniacki,14,33,0.4,17.9%,42.3%,13,26,0.5,19.4%,38.8%,14.9%,4.5%,1.3,6.4%,5.1%
2024 Roland Garros Q1,W vs Leonard,45,31,1.5,28.0%,19.3%,39,21,1.9,28.3%,15.2%,15.2%,10.9%,0.7,8.7%,13.0%
2023 US Open R128,L vs Kasatkina,36,65,0.6,20.9%,37.8%,32,55,0.6,21.1%,36.2%,13.2%,6.6%,0.4,5.2%,12.2%
2023 Wimbledon R64,L vs Bogdan,26,33,0.8,19.7%,25.0%,16,20,0.8,15.2%,19.0%,8.6%,5.7%,0.9,8.3%,9.1%
2023 Wimbledon R128,W vs Friedsam,25,33,0.8,18.2%,24.1%,20,28,0.7,16.7%,23.3%,12.5%,4.2%,0.4,8.8%,22.6%
2023 Roland Garros R128,L vs Vondrousova,13,34,0.4,12.6%,33.0%,11,24,0.5,12.8%,27.9%,1.2%,11.6%,1.4,9.7%,6.8%
2023 Madrid R64,W vs Azarenka,28,25,1.1,21.1%,18.8%,15,16,0.9,14.7%,15.7%,8.8%,4.9%,0.6,10.5%,16.5%
2023 Indian Wells R128,L vs Kalinskaya,13,33,0.4,15.9%,40.2%,11,26,0.4,16.2%,38.2%,10.3%,2.9%,0.6,6.1%,9.8%
Career (29 matches),,755,974,0.8,19.9%,25.6%,564,758,0.7,17.4%,23.4%,10.1%,5.6%,0.6,7.2%,12.4%
