Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Charleston,Clay,R32,97,16,(4) Iva Jovic [USA] d. Parks,6-3 6-2,0.72,4.8%,11.3%,53.2%,57.6%,41.4%,8/12,1:35
30-Mar-2026,Charleston,Clay,R64,97,173,Parks d. (Q) Mary Stoiana [USA],2-6 6-4 6-1,1.08,7.0%,1.2%,57.0%,65.3%,51.4%,4/8,2:02
17-Mar-2026,Miami,Hard,R32,105,4,(4) Coco Gauff [USA] d. Parks,3-6 6-0 6-1,0.80,6.3%,10.1%,53.2%,64.3%,32.4%,7/13,1:50
17-Mar-2026,Miami,Hard,R64,105,33,Parks d. (33) Maria Sakkari [GRE],6-3 6-3,1.16,7.9%,6.3%,55.6%,71.4%,57.1%,6/6,1:26
17-Mar-2026,Miami,Hard,R128,105,120,Parks d. (Q) Sinja Kraus [AUT],7-5 7-6(4),1.08,5.5%,4.1%,57.5%,64.3%,45.2%,1/6,1:45
04-Mar-2026,Indian Wells,Hard,R128,96,136,(Q) Himeno Sakatsume [JPN] d. (WC) Parks,6-4 6-3,0.81,4.8%,7.9%,49.2%,64.5%,40.6%,3/7,1:29
23-Feb-2026,Austin,Hard,R32,95,76,Oksana Selekhmeteva [RUS] d. Parks,6-4 3-6 6-3,0.96,3.6%,2.4%,54.2%,64.4%,44.7%,8/13,2:04
15-Feb-2026,Dubai,Hard,Q1,77,96,Katie Volynets [USA] d. (15) Parks,7-6(5) 6-0,0.66,5.2%,24.1%,53.4%,64.5%,18.5%,2/7,1:25
08-Feb-2026,Doha,Hard,R32,77,26,Qinwen Zheng [CHN] d. (Q) Parks,7-6(4) 3-6 6-2,1.00,11.1%,8.1%,64.6%,71.9%,42.9%,3/6,2:48
08-Feb-2026,Doha,Hard,R64,77,21,(Q) Parks d. (15) Diana Shnaider [RUS],1-6 6-4 7-6(5),0.91,10.1%,3.7%,56.0%,73.8%,43.8%,7/10,2:32
08-Feb-2026,Doha,Hard,Q2,77,62,(16) Parks d. (6) Solana Sierra [ARG],7-5 6-3,1.25,18.3%,8.5%,63.4%,68.9%,50.0%,3/5,1:30
08-Feb-2026,Doha,Hard,Q1,77,113,(16) Parks d. Rebeka Masarova [ESP],4-6 6-0 6-3,1.50,7.1%,5.7%,58.6%,85.4%,44.8%,4/6,1:50
01-Feb-2026,Ostrava,Hard,QF,85,96,Katie Volynets [USA] d. Parks,5-7 6-4 6-2,0.87,9.6%,12.5%,53.8%,66.1%,39.6%,6/13,2:26
01-Feb-2026,Ostrava,Hard,R16,85,169,Parks d. Elina Avanesyan [ARM],6-4 6-2,1.30,15.5%,5.2%,62.1%,80.6%,36.4%,1/2,1:16
01-Feb-2026,Ostrava,Hard,R32,85,78,Parks d. Julia Grabher [AUT],7-6(3) 6-2,2.02,14.8%,3.7%,66.7%,86.1%,66.7%,0/0,1:26
19-Jan-2026,Australian Open,Hard,R64,99,19,(19) Karolina Muchova [CZE] d. Parks,4-6 6-4 6-4,0.95,10.7%,4.9%,58.3%,71.7%,41.9%,9/13,2:37
19-Jan-2026,Australian Open,Hard,R128,99,49,Parks d. Alexandra Eala [PHI],0-6 6-3 6-2,0.93,12.8%,10.6%,63.8%,68.3%,32.4%,13/17,1:55
12-Jan-2026,Hobart,Hard,Q2,100,425,(ALT) Ayano Shimizu [JPN] d. Parks,2-6 6-2 6-4,1.03,9.3%,5.3%,60.0%,66.7%,53.3%,6/10,1:37
12-Jan-2026,Hobart,Hard,Q1,100,81,Parks d. (3) Viktorija Golubic [SUI],4-6 7-6(5) 6-2,1.10,3.8%,3.8%,71.2%,59.5%,46.7%,5/11,2:23
05-Jan-2026,Auckland,Hard,R32,101,81,Elisabetta Cocciaretto [ITA] d. Parks,6-2 7-5,0.76,11.1%,3.7%,51.9%,64.3%,34.6%,6/11,1:32
