Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,2.1%,2.1%,66.7%,43.8%,68.8%,52.1%,34.5%,42.5%,0.72,R32 (Bendigo)
2019,28,14,14,50.0%,35-32,52.2%,346-321,51.9%,4-6,40.0%,28,80.9%,22.9%,7.4%,3.8%,63.0%,71.6%,53.6%,64.9%,37.2%,51.0%,1.06,QF (3x)
2018,33,16,17,48.5%,38-43,46.9%,393-409,49.0%,8-8,50.0%,33,79.7%,18.5%,7.4%,5.0%,64.2%,71.2%,49.7%,63.5%,35.3%,49.6%,0.97,W (2x)
2017,46,26,20,56.5%,57-48,54.3%,538-492,52.2%,10-10,50.0%,46,78.9%,25.7%,6.6%,4.5%,65.2%,69.0%,50.3%,62.5%,38.9%,50.9%,1.04,W (Bogota)
2016,44,22,22,50.0%,48-49,49.5%,451-458,49.6%,7-7,50.0%,44,74.6%,24.8%,6.4%,4.7%,61.2%,69.1%,48.9%,61.3%,39.1%,50.1%,1.01,F (2x)
2015,23,11,12,47.8%,24-25,49.0%,236-229,50.8%,1-4,20.0%,22,78.3%,25.5%,9.4%,6.5%,57.3%,71.1%,50.5%,62.3%,38.6%,50.4%,1.02,SF (Pereira)
2014,17,7,10,41.2%,17-22,43.6%,181-203,47.1%,3-1,75.0%,17,76.3%,18.7%,5.0%,6.2%,60.1%,69.4%,48.7%,61.2%,35.7%,48.5%,0.92,SF (San Luis Potosi)
2013,10,2,8,20.0%,4-16,20.0%,79-107,42.5%,0-3,0.0%,10,67.4%,18.7%,4.6%,5.1%,58.6%,65.5%,45.6%,57.3%,35.0%,46.6%,0.82,QF (Manta)
2012,1,0,1,0.0%,0-2,0.0%,12-14,46.2%,0-2,0.0%,1,100.0%,0.0%,5.1%,3.0%,59.6%,76.3%,50.0%,65.7%,20.3%,46.2%,0.59,R32 (Quito)
Career,203,98,105,48.3%,223-239,48.3%,2242-2245,50.0%,33-41,44.6%,202,77.7%,22.7%,6.8%,4.9%,62.3%,69.9%,50.1%,62.4%,37.5%,50.0%,1.00,
