Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2019 Santo Domingo CH R64,L vs Estrella,13.7%,30.1%,43.5%,22.3%,16.7%,33.3%,48.9%,28.3%,28.0%,65.5%,75.0%,5.6%,22.2%,29.4%,-60
2017 Santiago CH F,L vs Jarry,30.6%,37.1%,31.0%,35.0%,37.8%,44.4%,32.1%,43.8%,45.8%,71.4%,66.7%,12.5%,18.8%,28.6%,10
2016 Granby CH F,L vs Tiafoe,22.0%,29.3%,30.0%,23.2%,35.3%,41.2%,27.3%,38.2%,37.5%,66.7%,100.0%,13.6%,22.7%,31.6%,19
2016 San Luis Potosi CH SF,W vs Gaio,37.3%,45.1%,61.3%,43.5%,51.6%,64.5%,60.0%,61.9%,28.6%,58.8%,-,15.8%,15.8%,62.5%,-3
2015 Pereira CH R16,W vs Falla,52.0%,62.0%,60.0%,57.4%,74.2%,83.9%,75.0%,82.9%,58.3%,47.4%,0.0%,20.0%,33.3%,50.0%,56
Career (5 matches),,30.0%,40.1%,43.2%,35.5%,39.9%,51.1%,45.8%,48.5%,38.6%,62.1%,66.7%,13.3%,22.2%,39.7%,15
