Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Santo Domingo CH R64,L vs Estrella,0.78,0.75,63.5,3.3,5.1%,48.7%,0.0%,52.9%,53.8%,40.8%
2019 Milan CH R64,W vs Roca Batalla,1.28,1.49,46.2,2.0,-,54.5%,-,65.6%,55.2%,37.0%
2019 Bratislava CH R16,L vs Safwat,0.96,0.79,51.6,26.2,-,71.0%,-,57.1%,29.6%,29.2%
2019 Bratislava CH R32,W vs Laaksonen,0.97,1.28,54.1,2.8,-,70.0%,-,61.1%,45.9%,43.8%
2019 Bratislava CH R64,W vs Gojo,1.07,1.45,42.2,4.4,-,73.7%,-,64.9%,37.5%,46.2%
2019 Prostejov CH QF,L vs Torebko,0.92,0.89,79.7,6.8,-,65.5%,-,63.3%,37.7%,30.9%
2019 Aix En Provence CH R32,L vs Monteiro,0.81,0.65,52.2,2.3,8.1%,70.3%,2.9%,68.6%,36.1%,12.1%
2019 Aix En Provence CH R64,W vs Tatlot,1.09,1.37,54.0,3.4,2.4%,61.9%,0.0%,51.3%,44.4%,63.9%
2019 Puerto Vallarta CH R32,L vs Polansky,0.88,0.76,53.6,13.3,16.3%,69.4%,4.7%,53.5%,31.8%,34.2%
2019 Puerto Vallarta CH R64,W vs Gomez,0.86,1.80,48.7,2.0,23.1%,76.9%,13.0%,78.3%,54.8%,39.0%
2019 Leon CH QF,L vs Ward,0.74,0.60,44.7,2.4,8.3%,66.7%,4.3%,69.6%,30.0%,21.4%
2019 Leon CH R16,W vs Menendez Maceiras,1.13,1.42,52.5,2.1,-,71.4%,-,62.5%,45.5%,37.5%
2019 Leon CH R32,W vs Sarkissian,1.08,1.01,77.2,5.5,23.3%,75.0%,0.0%,75.5%,20.0%,26.5%
2019 San Luis Potosi CH R32,L vs Barrios Vera,0.84,0.63,41.7,2.1,13.3%,70.0%,3.6%,60.7%,17.2%,36.0%
2019 Davis Cup RR,W vs Alvarez,1.10,2.03,38.1,2.1,0.0%,73.1%,5.3%,73.7%,48.1%,50.0%
2019 Davis Cup RR,W vs Varillas,1.04,1.23,68.3,9.0,7.4%,70.4%,7.8%,74.5%,35.1%,30.2%
2019 Delray Beach Q2,L vs Watanuki,0.79,0.60,40.2,2.1,16.7%,60.0%,11.1%,55.6%,20.7%,45.8%
2019 Delray Beach Q1,W vs Ramanathan,1.08,1.14,85.9,9.7,5.3%,59.6%,3.6%,60.7%,45.3%,38.5%
2019 Buenos Aires R32,L vs Cuevas,0.70,0.38,26.4,2.1,3.6%,42.9%,0.0%,57.7%,21.7%,33.3%
2019 Buenos Aires Q2,W vs Ymer,1.13,1.14,74.2,2.5,2.2%,57.8%,4.9%,56.1%,40.8%,45.7%
2019 (23 matches),,0.97,1.00,57.7,3.1,6.4%,65.3%,3.2%,63.2%,37.3%,36.2%
2018 (10 matches),,1.02,0.79,54.3,3.1,7.8%,61.2%,3.9%,54.3%,32.6%,32.4%
2017 (25 matches),,1.02,0.99,51.7,2.6,7.0%,60.2%,4.4%,61.3%,37.4%,38.9%
2016 (17 matches),,1.02,0.93,52.1,2.6,6.9%,62.3%,5.7%,57.0%,38.9%,34.0%
2015 (3 matches),,0.96,0.86,45.8,2.1,5.7%,60.9%,10.7%,64.0%,32.2%,35.4%
Career (83 matches),,1.00,0.94,53.9,2.7,6.6%,62.3%,4.3%,60.3%,36.1%,35.9%
