Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 W60 Charleston SC F,L vs Papamichail,0.86,0.79,53.4,8.1,2.0%,53.1%,0.0%,50.0%,51.4%,37.5%
2019 Palermo R16,L vs Teichmann,0.91,0.74,53.2,2.0,0.0%,60.6%,0.0%,39.3%,31.6%,48.6%
2019 W25 Rome R16,W vs Eraydin,1.11,1.45,43.8,2.4,0.0%,57.9%,0.0%,60.5%,50.0%,56.7%
2019 W25 Santa Margherita Di Pula F,L vs Bjorklund,0.87,0.76,53.0,2.2,0.0%,47.2%,0.0%,45.5%,39.4%,55.2%
2019 W25 Santa Margherita Di Pula SF,W vs Pieri,1.09,1.33,53.8,2.0,0.0%,52.8%,0.0%,72.2%,41.5%,50.0%
2019 W25 Santa Margherita Di Pula QF,W vs Chiesa,1.08,1.17,67.5,3.3,0.0%,60.0%,0.0%,47.4%,54.2%,45.8%
2019 W25 Santa Margherita Di Pula R16,W vs Helgo,1.05,1.44,51.5,2.4,3.0%,48.5%,3.1%,59.4%,65.5%,61.5%
2019 W25 Surprise AZ R32,L vs Kiick,0.83,0.78,50.1,2.2,0.0%,60.0%,0.0%,55.2%,33.3%,46.3%
2019 W25 Plantation FL R16,L vs Govortsova,0.99,0.64,44.5,2.0,0.0%,36.0%,0.0%,47.6%,20.0%,57.6%
2019 W25 Plantation FL R32,W vs Robinson,1.20,1.45,49.6,3.1,3.4%,62.1%,0.0%,48.0%,58.1%,48.1%
2019 W25 Daytona Beach FL R32,L vs Abanda,0.85,0.48,34.5,2.0,0.0%,37.5%,0.0%,52.2%,34.8%,27.3%
2017 Santa Margherita Di Pula $25K R32,W vs Perper,1.07,1.23,65.1,4.0,0.0%,56.1%,0.0%,62.5%,40.5%,54.1%
2017 Santa Margherita Di Pula $25K R32,L vs Carreras,1.01,0.76,52.1,2.7,0.0%,46.2%,0.0%,28.0%,38.7%,56.7%
2017 Santa Margherita Di Pula $25K R16,L vs Von Deichmann,0.93,0.69,49.6,2.3,0.0%,40.7%,0.0%,30.8%,57.6%,37.5%
2017 Balatonboglar $25K R32,L vs Hercog,0.95,0.62,45.4,3.4,0.0%,55.2%,0.0%,34.6%,38.5%,31.8%
2017 Campos Do Jordao $15K F,L vs Kurata,0.88,0.84,68.1,2.6,0.0%,47.8%,0.0%,58.7%,48.8%,40.5%
2017 Campos Do Jordao $15K QF,W vs Gamarra Martins,1.01,1.76,40.0,2.2,0.0%,50.0%,0.0%,86.4%,53.3%,60.7%
2017 Campos Do Jordao $15K R32,W vs Santos,0.90,5.53,30.1,2.0,6.3%,93.8%,0.0%,86.7%,58.3%,60.9%
2017 Campos Do Jordao $15K F,W vs Naya,1.16,1.20,64.6,3.2,0.0%,55.8%,0.0%,63.6%,41.5%,41.7%
2017 Campos Do Jordao $15K QF,W vs Romero,1.14,1.51,60.1,2.1,0.0%,64.9%,3.1%,62.5%,51.0%,44.9%
2021 (1 matches),,0.86,0.79,53.4,8.1,2.0%,53.1%,0.0%,50.0%,51.4%,37.5%
2019 (10 matches),,1.01,0.99,51.3,2.3,0.6%,53.1%,0.3%,53.5%,42.6%,49.8%
2017 (28 matches),,1.01,1.14,53.2,2.5,0.7%,56.3%,0.4%,57.7%,47.9%,49.2%
2016 (18 matches),,0.99,0.99,53.3,2.9,0.6%,49.0%,0.7%,52.7%,49.0%,49.5%
2015 (16 matches),,1.01,1.07,60.3,2.8,0.5%,47.2%,0.2%,58.8%,49.8%,50.1%
Career (108 matches),,1.00,1.05,54.1,2.6,0.5%,51.6%,0.5%,55.4%,48.1%,49.7%
