Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2021 ITF Charleston F,L vs Papamichail,10.5%,16.8%,48.1%,11.3%,15.5%,47.6%,28.1%,82.1%,62.5%,10.0%,25.0%,50.0%,63.6%,44.4%,25.0%,-23
2019 Palermo R16,L vs Teichmann,14.8%,16.4%,45.8%,14.3%,16.7%,52.8%,33.3%,37.5%,75.0%,20.0%,20.0%,25.0%,14.3%,25.0%,0.0%,63
Career (2 matches),,12.2%,16.7%,47.3%,12.4%,15.9%,49.5%,30.0%,65.1%,66.7%,14.3%,22.9%,40.0%,44.4%,35.3%,20.0%,15
