Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,6,2,4,33.3%,4-10,28.6%,54-77,41.2%,0-2,0.0%,6,56.3%,27.7%,0.7%,1.5%,69.2%,58.0%,41.8%,53.1%,40.3%,46.9%,0.86
Clay,38,22,16,57.9%,46-42,52.3%,412-402,50.6%,5-7,41.7%,36,60.6%,43.3%,0.9%,4.4%,67.0%,59.7%,44.5%,54.7%,47.0%,50.8%,1.04
Semi-finals,3,0,3,0.0%,0-6,0.0%,21-37,36.2%,0-1,0.0%,3,37.9%,35.7%,0.5%,3.6%,64.8%,48.8%,33.8%,43.5%,44.6%,44.1%,0.79
Quarter-finals,8,2,6,25.0%,6-13,31.6%,66-90,42.3%,0-1,0.0%,7,53.5%,35.3%,0.6%,4.3%,70.5%,56.0%,40.6%,51.4%,43.6%,47.7%,0.90
vs Righties,27,14,13,51.9%,30-34,46.9%,288-303,48.7%,3-5,37.5%,25,56.4%,43.8%,0.8%,3.9%,66.7%,57.5%,43.3%,52.8%,47.0%,49.9%,0.99
vs Lefties,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,37.5%,0.0%,0.0%,8.9%,48.9%,50.0%,30.4%,40.0%,30.6%,35.1%,0.51
