Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),13,2520,36,1837,41,1780,24,1810,28,1731,,,,
2025,22,2000,29,1860,36,1786,25,1822,24,1742,,,,
2024,32,1472,30,1861,23,1832,36,1762,67,1634,325,196,,
2023,101,640,136,1632,144,1561,112,1616,182,1452,,,,
2022,171,335,219,1525,207,1484,223,1475,196,1423,,,,
2021,205,321,161,1596,209,1473,125,1594,,,,,,
2020,874,16,,,,,,,,,525,76,,
2019,907,12,,,,,,,,,1543,6,,
