Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18-Mar-2026,Miami Masters,Hard,R64,14,72,Raphael Collignon [BEL] d. (13) Cobolli,7-5 6-3,0.68,10.1%,6.3%,54.4%,60.5%,47.2%,14/18,1:34
04-Mar-2026,Indian Wells Masters,Hard,R32,15,22,(21) Frances Tiafoe [USA] d. (15) Cobolli,6-1 6-2,0.57,2.3%,0.0%,58.1%,52.0%,38.9%,5/9,1:07
04-Mar-2026,Indian Wells Masters,Hard,R64,15,58,(15) Cobolli d. Miomir Kecmanovic [SRB],3-6 6-3 6-4,1.07,15.5%,9.5%,51.2%,76.7%,51.2%,2/4,1:57
23-Feb-2026,Acapulco,Hard,F,20,28,(5) Cobolli d. (8) Frances Tiafoe [USA],7-6(4) 6-4,1.35,13.9%,2.8%,73.6%,79.2%,47.4%,2/3,2:09
23-Feb-2026,Acapulco,Hard,SF,20,84,(5) Cobolli d. Miomir Kecmanovic [SRB],7-6(5) 3-6 6-4,0.91,13.7%,3.2%,51.6%,73.5%,50.0%,4/8,2:26
23-Feb-2026,Acapulco,Hard,QF,20,142,(5) Cobolli d. (Q) Yibing Wu [CHN],7-6(4) 6-1,1.12,13.5%,5.4%,48.6%,83.3%,52.6%,8/8,1:35
23-Feb-2026,Acapulco,Hard,R16,20,123,(5) Cobolli d. Dalibor Svrcina [CZE],6-4 6-4,1.13,11.3%,4.2%,60.6%,86.0%,39.3%,6/6,1:49
23-Feb-2026,Acapulco,Hard,R32,20,218,(5) Cobolli d. (WC) Rodrigo Pacheco Mendez [MEX],7-6(3) 7-6(3),1.16,12.7%,7.6%,46.8%,86.5%,52.4%,2/5,1:58
16-Feb-2026,Delray Beach,Hard,SF,20,50,Sebastian Korda [USA] d. (3) Cobolli,7-6(1) 6-1,0.38,7.6%,1.5%,57.6%,71.1%,39.3%,4/7,1:16
16-Feb-2026,Delray Beach,Hard,QF,20,137,(3) Cobolli d. (Q) Coleman Wong [HKG],7-5 6-7(7) 6-2,1.45,12.0%,0.0%,53.3%,81.6%,67.4%,2/3,2:14
16-Feb-2026,Delray Beach,Hard,R16,20,66,(3) Cobolli d. Terence Atmane [FRA],7-5 6-4,1.40,13.4%,3.0%,55.2%,86.5%,50.0%,1/2,1:41
09-Feb-2026,Dallas,Hard,R32,20,181,(Q) Jack Pinnington Jones [GBR] d. (4) Cobolli,6-2 6-2,0.32,9.5%,4.8%,52.4%,59.1%,40.0%,1/5,0:53
02-Feb-2026,Montpellier,Hard,R16,20,106,Luca Nardi [ITA] d. (2) Cobolli,6-2 6-3,0.54,5.2%,1.7%,50.0%,48.3%,55.2%,5/9,1:14
19-Jan-2026,Australian Open,Hard,R128,22,186,(Q) Arthur Fery [GBR] d. (20) Cobolli,7-6(1) 6-4 6-1,0.71,8.4%,9.6%,60.2%,62.0%,33.3%,4/10,2:12
05-Jan-2026,United Cup,Hard,RR,22,27,(8) Arthur Rinderknech [FRA] d. (3) Cobolli,6-7(4) 7-6(5) 7-5,0.94,4.1%,4.1%,47.2%,69.0%,53.8%,8/13,3:21
05-Jan-2026,United Cup,Hard,RR,22,156,(3) Cobolli d. (16) Stan Wawrinka [SUI],6-4 6-7(2) 7-6(4),1.01,7.9%,1.0%,54.5%,74.5%,71.7%,0/0,2:55
23-Nov-2025,Davis Cup Finals F: ITA vs ESP,Hard,RR,22,36,Cobolli d. Jaume Munar [ESP],1-6 7-6(5) 7-5,,,,,,,,
21-Nov-2025,Davis Cup Finals SF: ITA vs BEL,Hard,RR,22,43,Cobolli d. Zizou Bergs [BEL],6-3 6-7(5) 7-6(15),,,,,,,,
