Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Acapulco F,W vs Tiafoe,4.5,3.7,5.2,46.3%,67.6%,59.3%,50.0%,51.3%,13.5%,17.5,11.4,9.0,7.3
2025 Davis Cup Finals RR,W vs Munar,4.6,4.4,4.7,44.9%,57.8%,52.2%,38.1%,64.6%,16.2%,7.0,3.1,0.5,0.5
2025 Davis Cup Finals RR,W vs Bergs,3.3,3.4,3.1,52.3%,56.3%,42.9%,40.0%,54.2%,12.8%,4.0,2.4,-7.0,-5.5
2025 Vienna R16,L vs Sinner,4.3,4.3,4.2,45.2%,50.0%,62.5%,31.3%,49.6%,15.0%,-11.0,-9.5,1.0,0.9
2025 US Open R32,L vs Musetti,4.5,4.1,4.8,40.3%,44.0%,23.1%,43.8%,52.5%,18.3%,-9.5,-9.7,-10.5,-12.7
2025 Wimbledon QF,L vs Djokovic,3.6,3.8,3.5,47.8%,37.1%,52.4%,37.5%,50.7%,13.3%,6.5,3.9,-5.5,-3.5
2025 Wimbledon R16,W vs Cilic,3.4,3.3,3.4,51.8%,50.8%,63.6%,41.2%,43.9%,18.6%,12.5,9.8,2.5,1.4
2025 Hamburg F,W vs Rublev,4.7,4.8,4.5,57.4%,52.6%,57.1%,58.8%,48.9%,8.3%,10.0,9.3,10.5,9.8
2025 Monte Carlo R32,L vs Fils,4.1,4.2,3.9,43.8%,43.5%,46.2%,14.3%,47.5%,12.8%,1.0,1.4,-6.5,-7.9
2025 Bucharest F,W vs Baez,5.6,4.8,6.4,54.5%,52.4%,38.5%,55.0%,52.3%,8.3%,14.0,8.0,-5.5,-3.6
2025 Rotterdam R32,L vs Hurkacz,3.7,4.1,3.2,33.9%,44.8%,66.7%,33.3%,50.6%,9.2%,3.0,4.1,-7.5,-11.2
2025 Montpellier R16,L vs De Jong,3.6,4.0,3.2,39.3%,34.5%,75.0%,75.0%,58.8%,13.8%,15.5,13.8,-4.0,-6.0
2025 United Cup QF,L vs Machac,3.4,4.6,2.4,29.6%,33.3%,75.0%,20.0%,51.4%,9.8%,-4.5,-9.8,-3.5,-7.6
2024 Shanghai R32,L vs Djokovic,4.1,4.6,3.5,43.4%,17.4%,42.9%,25.0%,53.5%,14.9%,-13.5,-19.0,-5.5,-8.7
2024 Davis Cup World Group RR,W vs Griekspoor,3.2,3.4,2.9,48.1%,53.1%,69.2%,63.6%,58.0%,7.9%,22.0,18.8,-4.5,-5.8
2024 US Open R32,L vs Medvedev,5.1,5.4,4.7,40.7%,34.1%,55.6%,53.6%,49.1%,30.5%,-2.5,-1.6,-1.0,-0.7
2024 Cincinnati R16,L vs Hurkacz,3.2,3.5,2.8,42.0%,48.5%,71.4%,71.4%,53.9%,22.9%,3.0,3.6,-9.5,-15.1
2024 Canada R64,W vs Auger Aliassime,3.1,3.3,2.9,62.3%,53.3%,66.7%,100.0%,47.5%,19.2%,7.0,20.0,2.5,6.1
2024 Washington F,L vs Korda,3.5,3.3,3.8,39.1%,47.1%,28.6%,36.4%,58.0%,29.6%,-9.0,-8.7,-2.0,-3.5
2024 Washington SF,W vs Shelton,3.4,3.1,3.8,43.6%,63.2%,66.7%,37.5%,51.8%,19.1%,16.0,15.2,3.0,3.5
Career (30 matches),,3.9,3.9,3.9,47.2%,46.5%,51.7%,46.3%,52.8%,14.7%,5.2,4.4,-1.6,-1.7
