Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Feb-2026,Acapulco,Hard,F,20,28,(5) Cobolli d. (8) Frances Tiafoe [USA],7-6(4) 6-4,1.35,13.9%,2.8%,73.6%,79.2%,47.4%,2/3,2:09
18-May-2025,Hamburg,Clay,F,35,17,Cobolli d. (3) Andrey Rublev [RUS],6-2 6-4,1.29,2.8%,2.8%,56.9%,56.1%,67.7%,6/7,1:28
31-Mar-2025,Bucharest,Clay,F,45,36,(3) Cobolli d. (1) Sebastian Baez [ARG],6-4 6-4,1.07,4.3%,4.3%,44.9%,74.2%,47.4%,2/4,1:46
29-Jul-2024,Washington,Hard,F,48,22,(4) Sebastian Korda [USA] d. (10) Cobolli,4-6 6-2 6-0,0.52,7.9%,5.3%,55.3%,66.7%,38.2%,7/12,1:34
16-Oct-2023,Olbia CH,Hard,F,106,302,(Q) Kyrian Jacquet [FRA] d. (7) Cobolli,6-3 6-4,0.71,7.7%,1.5%,53.8%,68.6%,40.0%,4/7,1:22
02-Oct-2023,Lisbon CH,Clay,F,121,189,(2) Cobolli d. Benjamin Hassan [LBN],7-5 7-5,1.42,1.6%,0.0%,49.2%,77.4%,62.5%,0/2,1:49
21-Mar-2022,Zadar CH,Clay,F,165,337,(6) Cobolli d. (Q) Daniel Michalski [POL],6-4 6-2,1.24,5.2%,3.4%,55.2%,81.3%,23.1%,4/7,1:27
23-Aug-2021,Barletta CH,Clay,F,313,297,Giulio Zeppieri [ITA] d. Cobolli,6-1 3-6 6-3,0.82,1.4%,7.1%,50.0%,68.6%,42.9%,4/9,1:37
26-Apr-2021,Rome 2 CH,Clay,F,639,176,Juan Manuel Cerundolo [ARG] d. (WC) Cobolli,6-2 3-6 6-3,0.87,0.0%,4.5%,68.2%,68.3%,32.1%,4/9,1:44
05-Apr-2021,M15 Antalya,Clay,F,863,617,Cobolli d. Dragos Nicolae Madaras [ROU],0-6 6-3 6-3,,,,,,,,
