Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Acapulco F,W vs Tiafoe,45% (5/11),40% (2/5),1/1,9% (1/11),0% (0/1),2/2,1/1,0/0,1/1,0/0
2025 Davis Cup RR,W vs Munar,25% (4/16),50% (2/4),1/3,20% (3/15),0% (0/3),2/2,1/1,2/2,1/1,1/1
2025 Davis Cup RR,W vs Bergs,13% (2/16),50% (1/2),0/0,18% (3/17),100% (3/3),1/1,1/1,2/2,0/0,0/0
2025 Vienna R16,L vs Sinner,0% (0/10),- (0/0),0/2,50% (5/10),60% (3/5),0/0,0/0,1/1,0/0,0/0
2025 Wimbledon QF,L vs Djokovic,10% (2/21),100% (2/2),1/6,38% (8/21),25% (2/8),2/2,0/0,2/2,0/0,0/0
2025 Wimbledon R16,W vs Cilic,23% (5/22),60% (3/5),1/1,14% (3/22),67% (2/3),3/3,2/2,2/2,0/0,0/0
2025 Hamburg F,W vs Rublev,44% (4/9),100% (4/4),1/1,44% (4/9),75% (3/4),4/4,2/2,0/0,1/1,0/0
2025 Monte Carlo R32,L vs Fils,11% (1/9),0% (0/1),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,0/0
2025 Bucharest F,W vs Baez,50% (5/10),80% (4/5),0/2,20% (2/10),0% (0/2),2/4,2/3,0/0,1/2,0/0
2025 Rotterdam R32,L vs Hurkacz,11% (1/9),0% (0/1),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,0/0
2025 United Cup QF,L vs Machac,0% (0/8),- (0/0),0/4,57% (4/7),0% (0/4),0/0,0/0,0/0,0/0,0/0
2024 Shanghai R32,L vs Djokovic,0% (0/8),- (0/0),0/4,57% (4/7),0% (0/4),0/0,0/0,0/0,0/0,0/0
2024 Davis Cup RR,W vs Griekspoor,13% (2/15),50% (1/2),0/1,13% (2/16),50% (1/2),1/1,1/1,2/2,1/1,0/0
2024 US Open R32,L vs Medvedev,29% (4/14),75% (3/4),1/6,71% (10/14),30% (3/10),0/3,0/0,2/3,0/0,0/1
2024 US Open R64,W vs Bergs,40% (8/20),63% (5/8),1/2,10% (2/20),0% (0/2),4/4,2/2,2/2,0/0,0/0
2024 US Open R128,W vs Duckworth,32% (6/19),100% (6/6),0/2,33% (6/18),67% (4/6),3/3,0/0,1/1,0/0,0/0
2024 Cincinnati R16,L vs Hurkacz,15% (2/13),50% (1/2),0/3,33% (4/12),25% (1/4),1/1,1/1,1/1,0/0,0/0
2024 Canada R64,W vs Auger Aliassime,38% (3/8),100% (3/3),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2024 Washington F,L vs Korda,17% (2/12),50% (1/2),0/5,50% (6/12),17% (1/6),0/0,0/0,0/0,0/0,0/0
2024 Washington SF,W vs Shelton,27% (4/15),75% (3/4),0/2,19% (3/16),33% (1/3),2/2,1/1,0/0,1/1,0/0
2026 (1 matches),,45.5%,40.0%,100.0%,9.1%,0.0%,100.0%,100.0%,-,100.0%,-
2025 (10 matches),,18.5%,66.7%,16.0%,31.3%,37.5%,87.5%,88.9%,100.0%,75.0%,100.0%
2024 (14 matches),,24.0%,65.3%,15.6%,28.2%,35.1%,80.8%,100.0%,76.2%,100.0%,66.7%
2023 (3 matches),,25.6%,60.0%,7.1%,54.1%,30.0%,16.7%,50.0%,100.0%,-,100.0%
2022 (1 matches),,77.8%,85.7%,66.7%,44.4%,25.0%,66.7%,100.0%,-,100.0%,-
Career (32 matches),,24.4%,66.7%,18.6%,32.6%,32.6%,75.0%,92.9%,82.9%,90.0%,83.3%
