Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Acapulco F,W vs Tiafoe,81.0%,47.1%,6.0%,1/4,2.54,6.4%,75.0%,36.1%,6.3%,2.68,5.9%,91.4%,59.4%,5.7%,2.19,7.7%
2025 Davis Cup Finals RR,W vs Munar,69.4%,45.5%,0.9%,1/0,1.79,35.4%,58.3%,42.9%,0.0%,1.66,59.5%,92.1%,48.6%,2.6%,1.96,3.6%
2025 Davis Cup Finals RR,W vs Bergs,57.4%,48.5%,3.5%,3/1,1.91,14.6%,55.3%,38.3%,1.2%,1.89,26.2%,70.4%,73.7%,11.1%,1.93,2.5%
2025 Vienna R16,L vs Sinner,66.2%,39.5%,4.6%,2/1,1.95,7.0%,64.3%,48.1%,4.8%,2.04,10.8%,72.7%,25.0%,4.5%,1.78,0.0%
2025 US Open R32,L vs Musetti,66.1%,39.0%,8.1%,4/1,2.23,10.3%,65.6%,33.3%,6.3%,2.30,18.2%,80.0%,45.0%,12.0%,2.15,0.0%
2025 Wimbledon QF,L vs Djokovic,56.9%,43.9%,3.4%,2/2,2.02,10.4%,53.1%,46.5%,3.7%,1.97,18.5%,69.7%,39.1%,3.0%,2.07,0.0%
2025 Wimbledon R16,W vs Cilic,62.2%,51.7%,2.8%,1/3,2.28,7.4%,54.8%,52.9%,3.2%,2.30,11.1%,77.6%,50.0%,2.0%,2.26,2.5%
2025 Hamburg F,W vs Rublev,71.7%,63.6%,4.3%,1/1,2.40,7.4%,70.8%,52.9%,8.3%,2.33,13.8%,80.0%,75.0%,0.0%,2.48,0.0%
2025 Monte Carlo R32,L vs Fils,73.6%,35.9%,3.8%,1/1,2.09,13.2%,75.0%,33.3%,3.1%,2.14,23.8%,75.0%,40.0%,5.0%,2.03,0.0%
2025 Bucharest F,W vs Baez,86.5%,50.0%,0.0%,0/0,2.16,5.4%,87.1%,53.7%,0.0%,1.95,12.5%,83.3%,30.0%,0.0%,2.30,0.0%
2025 Rotterdam R32,L vs Hurkacz,56.3%,37.0%,4.2%,1/1,2.47,2.6%,37.0%,40.0%,7.4%,2.33,4.3%,85.0%,35.3%,0.0%,2.69,0.0%
2025 Montpellier R16,L vs De Jong,49.2%,48.4%,6.3%,3/1,2.47,23.2%,33.3%,22.2%,11.1%,2.42,36.4%,71.0%,59.1%,3.2%,2.54,4.3%
2025 United Cup QF,L vs Machac,48.8%,33.3%,0.0%,0/0,2.12,19.2%,37.0%,40.0%,0.0%,2.06,23.5%,78.6%,27.3%,0.0%,2.22,11.1%
2024 Shanghai R32,L vs Djokovic,70.0%,17.9%,10.0%,4/0,-,0.0%,75.0%,22.2%,12.5%,-,0.0%,71.4%,10.0%,7.1%,-,0.0%
2024 Davis Cup World Group RR,W vs Griekspoor,54.5%,47.9%,6.8%,3/3,2.23,11.7%,49.2%,38.7%,4.8%,2.18,11.6%,72.0%,66.7%,12.0%,2.35,11.8%
2024 US Open R32,L vs Medvedev,60.0%,45.1%,4.7%,3/1,-,3.8%,48.9%,39.1%,6.4%,-,11.5%,90.3%,50.0%,3.2%,-,0.0%
2024 Cincinnati R16,L vs Hurkacz,55.7%,48.7%,5.7%,1/3,2.24,5.9%,51.1%,47.8%,0.0%,2.09,11.1%,66.7%,50.0%,16.7%,2.42,0.0%
2024 Canada R64,W vs Auger Aliassime,61.0%,52.0%,9.8%,1/3,-,6.9%,63.2%,41.7%,5.3%,-,13.3%,76.5%,61.5%,17.6%,-,0.0%
2024 Washington F,L vs Korda,63.5%,37.5%,3.2%,1/1,2.60,2.1%,56.1%,30.4%,0.0%,2.52,4.8%,77.3%,47.1%,9.1%,2.65,0.0%
2024 Washington SF,W vs Shelton,61.2%,46.2%,4.7%,4/0,2.75,15.1%,53.6%,36.7%,3.6%,2.53,27.6%,84.6%,59.1%,7.7%,3.02,0.0%
Career (30 matches),,65.9%,44.5%,5.3%,50.8%,2.25,10.5%,60.9%,41.7%,3.7%,2.21,17.0%,81.3%,48.4%,8.7%,2.30,2.6%
