Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Monterrey CH R32,W vs King,3.5,4.3,2.5,51.8%,48.1%,53.8%,63.6%,46.9%,6.3%,1.5,1.6,15.0,14.6
2013 Lexington CH R16,L vs Ward,3.4,3.7,3.1,40.3%,37.5%,16.7%,14.3%,62.3%,18.4%,-13.5,-17.3,-0.5,-1.3
Career (2 matches),,3.5,4.1,2.7,47.7%,43.1%,42.1%,44.4%,52.8%,9.9%,-6.0,-7.0,7.3,10.2
