Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,19,10,9,52.6%,8,1,7,12.5%,2016,2026,R64,16,1.06,7.4%,1.5%,67.0%,68.4%,54.6%,63.8%,38.3%,68.1%,44.7%
Roland Garros,7,Clay,7,0,7,0.0%,1,0,1,0.0%,2015,2025,Q1,6,0.60,4.4%,3.6%,64.0%,56.7%,43.2%,51.8%,28.7%,51.9%,30.8%
Wimbledon,6,Grass,7,1,6,14.3%,5,0,5,0.0%,2017,2025,Q2,5,0.93,6.9%,2.7%,64.4%,72.1%,55.5%,66.2%,31.5%,55.0%,64.3%
US Open,12,Hard,29,17,12,58.6%,7,3,4,42.9%,2012,2025,R64,22,1.06,6.2%,2.8%,59.9%,70.8%,52.8%,63.6%,38.7%,60.8%,40.1%
Indian Wells Masters,9,Hard,12,3,9,25.0%,3,0,3,0.0%,2015,2026,R64,12,0.85,3.9%,3.3%,59.9%,66.5%,47.6%,59.0%,35.0%,59.6%,42.4%
Dallas,5,Hard,6,1,5,16.7%,2,0,2,0.0%,2022,2026,R32,6,0.95,7.5%,0.9%,72.7%,68.5%,46.2%,62.4%,35.8%,61.1%,34.4%
Cincinnati Masters,4,Hard,7,3,4,42.9%,1,0,1,0.0%,2017,2025,R32,7,0.97,6.7%,2.7%,63.5%,69.0%,49.1%,61.7%,37.2%,64.4%,48.5%
Washington,7,Hard,14,7,7,50.0%,7,2,5,28.6%,2017,2025,R32,14,1.08,10.9%,3.4%,61.1%,71.8%,56.4%,65.8%,36.8%,67.1%,38.7%
Houston,6,Clay,14,8,6,57.1%,4,2,2,50.0%,2014,2025,R16,14,0.99,4.4%,3.2%,64.3%,64.5%,51.9%,60.0%,39.4%,64.4%,41.6%
Miami Masters,4,Hard,8,4,4,50.0%,2,1,1,50.0%,2019,2025,R128,8,0.95,3.6%,2.4%,64.4%,69.2%,52.6%,63.3%,34.9%,67.9%,37.7%
