Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,4,1,3,25.0%,4-7,36.4%,51-58,46.8%,0-1,0.0%,4,72.2%,24.1%,4.6%,3.4%,64.4%,66.8%,52.2%,61.6%,38.6%,49.4%,1.01,R32 (2x)
2024,6,2,4,33.3%,9-10,47.4%,99-97,50.5%,2-2,50.0%,6,83.7%,19.2%,7.7%,3.4%,61.1%,71.1%,53.2%,64.1%,37.0%,50.4%,1.03,R16 (Hangzhou)
2023,2,1,1,50.0%,3-2,60.0%,23-21,52.3%,0-0,-,2,81.8%,22.7%,5.1%,2.2%,63.2%,68.6%,56.0%,64.0%,39.4%,52.1%,1.09,R32 (Winston-Salem)
2022,10,4,6,40.0%,7-13,35.0%,93-106,46.7%,1-2,33.3%,10,80.8%,16.5%,5.7%,2.8%,67.2%,71.8%,51.7%,65.3%,33.3%,49.1%,0.96,R16 (4x)
2021,2,0,2,0.0%,0-4,0.0%,12-25,32.4%,0-1,0.0%,2,66.7%,0.0%,4.7%,5.6%,60.7%,63.1%,45.2%,56.1%,24.6%,39.8%,0.56,R32 (Newport)
2020,2,1,1,50.0%,3-4,42.9%,27-34,44.3%,0-0,-,2,67.7%,20.0%,8.8%,2.6%,61.7%,65.5%,47.3%,58.5%,32.9%,46.7%,0.79,R64 (US Open)
2019,1,0,1,0.0%,0-3,0.0%,7-18,28.0%,0-0,-,1,50.0%,7.7%,1.7%,1.7%,69.2%,56.8%,36.1%,50.4%,21.5%,40.1%,0.43,R128 (Australian Open)
2018,4,1,3,25.0%,3-8,27.3%,43-61,41.3%,0-1,0.0%,4,72.0%,13.2%,5.7%,2.7%,57.9%,69.4%,47.6%,60.2%,34.7%,46.4%,0.87,R64 (2x)
2017,4,1,3,25.0%,4-6,40.0%,46-50,47.9%,1-0,100.0%,4,70.8%,23.4%,8.4%,4.8%,58.5%,65.4%,48.8%,58.5%,37.0%,48.0%,0.89,R32 (2x)
2014,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-1,0.0%,1,55.6%,20.0%,0.0%,3.7%,53.7%,51.7%,64.0%,57.4%,30.5%,43.4%,0.72,R32 (Newport)
Career,36,11,25,30.6%,33-59,35.9%,408-483,45.8%,4-8,33.3%,36,75.5%,18.0%,6.2%,3.3%,62.5%,68.2%,50.7%,61.6%,35.0%,48.2%,0.91,
