Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 US Open R64,L vs Lehecka,36% (9/25),44% (4/9),0/4,32% (8/25),50% (4/8),3/3,0/0,3/3,0/0,0/0
2024 US Open R128,W vs Grenier,35% (7/20),71% (5/7),2/3,24% (5/21),40% (2/5),4/5,3/3,2/2,1/1,0/0
2020 US Open R64,L vs Carreno Busta,0% (0/11),- (0/0),0/4,67% (8/12),13% (1/8),0/0,0/0,0/3,0/0,0/1
2020 US Open R128,W vs Sousa,37% (7/19),86% (6/7),1/3,26% (5/19),40% (2/5),3/4,1/2,0/0,1/1,0/0
2019 Braga CH R32,L vs Menezes,20% (2/10),50% (1/2),0/2,50% (5/10),20% (1/5),1/1,0/0,1/3,0/0,0/1
2019 Tallahassee CH R16,L vs Paul,20% (3/15),67% (2/3),0/1,7% (1/15),0% (0/1),1/1,0/0,0/0,0/0,0/0
2019 Tallahassee CH R32,W vs Haerteis,46% (6/13),83% (5/6),0/3,31% (4/13),25% (1/4),3/4,1/1,1/1,1/1,0/0
2019 Sarasota CH R32,L vs Collarini,41% (7/17),43% (3/7),0/2,18% (3/17),33% (1/3),2/3,1/2,2/2,0/0,2/2
2019 Houston Q2,L vs Laaksonen,33% (5/15),40% (2/5),0/3,47% (7/15),43% (3/7),2/2,1/1,2/3,0/0,2/2
2019 Houston Q1,W vs Koepfer,36% (5/14),100% (5/5),2/4,29% (4/14),0% (0/4),4/5,2/2,0/0,1/1,0/0
2019 Monterrey CH R16,L vs Bublik,9% (1/11),0% (0/1),0/1,20% (2/10),50% (1/2),0/0,0/0,1/1,0/0,1/1
2019 Monterrey CH R32,W vs King,30% (3/10),67% (2/3),0/1,45% (5/11),80% (4/5),2/2,1/1,3/3,1/1,0/0
2019 Phoenix CH R64,L vs Caruso,13% (1/8),0% (0/1),0/4,71% (5/7),20% (1/5),0/0,0/0,2/2,0/0,1/1
2019 Indian Wells CH R32,L vs Jung,22% (2/9),0% (0/2),0/3,50% (4/8),25% (1/4),0/0,0/0,0/0,0/0,0/0
2019 Indian Wells CH R64,W vs Milojevic,36% (4/11),100% (4/4),0/2,18% (2/11),0% (0/2),2/2,0/1,0/0,0/0,0/0
2019 Dallas CH F,W vs Mcdonald,47% (7/15),71% (5/7),1/3,43% (6/14),50% (3/6),3/4,0/0,1/1,0/0,0/0
2019 Dallas CH QF,W vs Giron,31% (5/16),100% (5/5),0/3,41% (7/17),57% (4/7),3/5,2/3,2/2,1/2,0/0
2019 Dallas CH R16,W vs Vilella Martinez,63% (5/8),100% (5/5),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2019 Dallas CH R32,W vs Cid,43% (6/14),100% (6/6),1/5,50% (7/14),29% (2/7),4/6,2/3,0/0,1/1,0/0
2019 Newport Beach CH R32,L vs Mcdonald,10% (1/10),0% (0/1),0/2,33% (3/9),33% (1/3),0/0,0/0,2/2,0/0,1/1
2024 (2 matches),,35.6%,56.3%,28.6%,28.3%,46.2%,87.5%,100.0%,100.0%,100.0%,-
2020 (2 matches),,23.3%,85.7%,14.3%,41.9%,23.1%,75.0%,50.0%,0.0%,100.0%,0.0%
2019 (19 matches),,31.4%,68.9%,9.8%,37.4%,36.0%,75.6%,75.0%,84.6%,83.3%,88.9%
2018 (17 matches),,31.2%,60.3%,16.0%,40.9%,25.9%,72.7%,87.5%,66.7%,-,60.0%
2017 (20 matches),,35.3%,65.5%,20.4%,36.7%,31.0%,67.3%,76.5%,83.3%,75.0%,90.9%
Career (109 matches),,32.1%,64.6%,18.1%,39.9%,30.2%,75.4%,75.4%,71.9%,77.3%,75.0%
