Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2019 Monterrey CH R32,W vs King,29.3%,38.0%,52.5%,32.7%,43.4%,52.8%,50.0%,49.2%,36.0%,50.0%,50.0%,12.1%,21.2%,55.2%,-5
2013 Lexington CH R16,L vs Ward,21.3%,29.8%,26.5%,26.8%,20.7%,34.5%,30.4%,29.7%,41.2%,50.0%,75.0%,26.7%,26.7%,18.2%,126
Career (2 matches),,26.6%,35.3%,43.0%,30.7%,35.4%,46.3%,41.5%,42.3%,38.1%,50.0%,60.0%,16.7%,22.9%,45.0%,36
