Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Itajai CH SF,W vs Barrena,3.4,2.8,4.0,66.0%,75.0%,83.3%,50.0%,56.4%,14.6%,11.5,20.9,6.0,14.6
2025 Cap Cana CH R32,L vs Mejia,4.9,5.0,4.8,43.4%,47.7%,51.7%,45.0%,59.7%,10.0%,-5.5,-2.9,4.5,3.7
2025 Indian Wells R64,L vs Tsitsipas,4.0,4.2,3.8,45.3%,41.2%,50.0%,25.0%,59.2%,3.8%,8.5,8.3,-8.5,-11.6
2024 Kitzbuhel R32,W vs Schwaerzler,3.5,3.6,3.3,54.1%,46.9%,68.4%,16.7%,64.0%,3.9%,13.0,10.5,-5.5,-7.4
2024 Wimbledon R128,W vs Jubb,3.8,3.8,3.9,49.3%,52.4%,51.7%,29.6%,55.9%,14.3%,24.5,9.5,-7.5,-3.9
2024 Roland Garros R128,L vs Monfils,4.8,5.7,3.9,51.8%,46.2%,43.5%,34.6%,63.5%,7.6%,9.5,3.7,-4.0,-2.8
2024 Miami R64,W vs Fritz,3.0,2.3,3.6,59.0%,56.3%,60.0%,40.0%,49.2%,11.7%,2.0,4.0,3.5,6.7
2024 Indian Wells R32,L vs Marozsan,4.1,4.1,4.0,41.5%,30.4%,25.0%,20.0%,45.9%,21.3%,1.5,2.6,-6.0,-9.5
2024 Santiago R16,L vs Fils,2.9,3.0,2.8,41.2%,42.1%,60.0%,33.3%,58.6%,8.7%,-2.5,-5.1,-8.0,-19.0
2024 Rio de Janeiro QF,L vs Norrie,4.2,4.1,4.3,46.4%,40.0%,46.7%,38.5%,47.9%,13.1%,4.5,4.1,-11.5,-10.5
2024 Australian Open R128,L vs Rublev,3.2,3.2,3.3,52.9%,44.0%,27.6%,27.3%,46.2%,19.1%,18.0,14.0,4.0,2.4
2023 United Cup RR,L vs Hurkacz,3.7,4.2,3.1,48.2%,40.8%,50.0%,33.3%,62.2%,10.8%,7.5,5.3,-4.0,-4.6
2023 Roland Garros R32,L vs Nishioka,4.4,4.3,4.5,50.7%,54.0%,45.0%,53.6%,56.0%,5.6%,20.5,7.2,5.5,2.5
2023 Roland Garros R128,W vs Medvedev,4.8,5.5,4.2,49.1%,56.6%,45.7%,50.0%,60.2%,13.9%,37.0,9.5,-1.0,-0.4
2021 Roland Garros Q1,L vs Troicki,4.4,3.8,4.8,48.0%,61.8%,57.7%,61.1%,57.3%,15.8%,23.0,11.4,-2.0,-1.6
2020 Santiago F,W vs Ruud,3.2,3.0,3.3,56.3%,45.9%,43.8%,60.0%,59.9%,16.5%,15.5,12.6,-0.5,-0.7
2020 Santiago SF,W vs Olivo,3.8,4.5,3.3,53.2%,67.7%,64.3%,60.0%,61.1%,15.3%,14.0,13.3,1.0,1.7
2020 Rio de Janeiro R32,W vs Davidovich Fokina,4.0,4.0,3.9,50.0%,54.2%,47.1%,18.2%,59.9%,17.0%,9.5,3.2,-16.5,-9.8
2019 Sao Paulo R16,L vs Trungelliti,3.6,4.1,3.1,43.0%,42.3%,60.0%,60.0%,46.0%,7.3%,1.5,1.6,-6.5,-6.7
Career (19 matches),,4.0,4.1,3.9,50.2%,50.3%,49.0%,41.4%,57.0%,12.5%,11.2,7.1,-3.0,-2.6
