Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,1-0,100.0%,6-4,60.0%,0-0,-,1,70.0%,36.4%,10.7%,4.0%,65.3%,59.2%,53.8%,57.3%,39.7%,49.6%,0.93,R32 (Buenos Aires)
2025,16,6,10,37.5%,16-24,40.0%,183-213,46.2%,2-2,50.0%,14,79.3%,17.1%,6.9%,3.1%,64.2%,71.6%,47.0%,62.8%,34.7%,49.1%,0.93,QF (2x)
2024,44,20,24,45.5%,51-59,46.4%,521-556,48.4%,8-7,53.3%,44,77.5%,18.3%,6.8%,3.7%,62.8%,69.1%,49.6%,61.9%,34.2%,48.7%,0.90,QF (2x)
2023,10,4,6,40.0%,13-16,44.8%,145-146,49.8%,1-7,12.5%,9,81.2%,18.2%,6.5%,4.5%,60.8%,69.3%,55.2%,63.8%,36.4%,49.7%,1.00,R16 (Kitzbuhel)
2022,3,1,2,33.3%,2-5,28.6%,25-38,39.7%,0-0,-,3,67.7%,12.5%,6.8%,2.4%,63.1%,63.1%,48.7%,57.8%,33.7%,45.7%,0.80,R16 (Santiago)
2021,7,1,6,14.3%,3-13,18.8%,65-88,42.5%,0-2,0.0%,7,70.7%,15.8%,5.5%,4.7%,57.7%,65.6%,48.8%,58.5%,34.8%,46.8%,0.84,R16 (Hamburg)
2020,9,6,3,66.7%,13-10,56.5%,121-110,52.4%,3-3,50.0%,9,79.8%,24.1%,7.2%,3.8%,59.9%,71.6%,49.5%,62.7%,38.8%,50.8%,1.04,W (Santiago)
2019,4,1,3,25.0%,4-7,36.4%,54-59,47.8%,1-1,50.0%,4,78.2%,17.9%,6.0%,4.0%,54.7%,68.8%,54.7%,62.4%,34.5%,48.2%,0.92,R16 (Sao Paulo)
2018,1,0,1,0.0%,1-2,33.3%,11-15,42.3%,0-0,-,1,76.9%,7.7%,4.4%,2.9%,58.8%,72.5%,60.7%,67.6%,36.5%,49.4%,1.13,R32 (Sao Paulo)
Career,95,39,56,41.1%,104-136,43.3%,1131-1229,47.9%,15-22,40.5%,92,77.7%,18.4%,6.7%,3.8%,61.8%,69.3%,50.2%,62.0%,35.2%,48.9%,0.93,
