Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Itajai CH SF,W vs Barrena,83% (5/6),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2025 Cap Cana CH R32,L vs Mejia,31% (4/13),75% (3/4),1/4,57% (8/14),25% (2/8),1/2,0/1,0/2,0/0,0/1
2025 Indian Wells R64,L vs Tsitsipas,11% (1/9),0% (0/1),0/1,33% (3/9),0% (0/3),0/0,0/0,0/2,0/0,0/1
2024 US Open R128,L vs Rublev,6% (1/16),100% (1/1),0/3,29% (5/17),20% (1/5),0/1,0/0,2/3,0/0,0/0
2024 Kitzbuhel R32,W vs Schwaerzler,20% (2/10),100% (2/2),0/0,40% (4/10),100% (4/4),1/1,0/0,0/0,0/0,0/0
2024 Wimbledon R128,W vs Jubb,40% (10/25),50% (5/10),1/6,32% (8/25),13% (1/8),5/5,2/3,1/2,1/2,0/0
2024 Roland Garros R128,L vs Monfils,22% (4/18),75% (3/4),1/6,44% (8/18),25% (2/8),3/3,1/1,2/2,0/0,1/1
2024 Miami R64,W vs Fritz,33% (3/9),67% (2/3),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2024 Indian Wells R32,L vs Marozsan,0% (0/8),- (0/0),0/2,50% (4/8),0% (0/4),0/0,0/0,0/2,0/0,0/1
2024 Santiago R16,L vs Fils,11% (1/9),100% (1/1),0/3,44% (4/9),0% (0/4),0/1,0/0,1/2,0/0,1/1
2024 Rio De Janeiro QF,L vs Norrie,17% (2/12),100% (2/2),1/4,42% (5/12),0% (0/5),1/2,1/1,0/1,0/0,0/1
2024 United Cup RR,L vs Hurkacz,7% (1/14),100% (1/1),1/4,53% (8/15),38% (3/8),1/1,0/0,2/3,0/0,0/1
2023 Roland Garros R32,L vs Nishioka,36% (8/22),63% (5/8),0/5,35% (8/23),25% (2/8),2/4,1/2,2/2,0/0,0/0
2023 Roland Garros R128,W vs Medvedev,44% (11/25),64% (7/11),3/7,35% (9/26),22% (2/9),5/7,2/2,2/2,1/1,0/0
2021 Roland Garros Q1,L vs Troicki,27% (4/15),100% (4/4),0/1,7% (1/15),0% (0/1),3/3,0/1,2/2,0/1,2/2
2020 US Open R128,L vs Evans,15% (2/13),0% (0/2),0/4,43% (6/14),17% (1/6),0/0,0/0,3/4,0/0,2/2
2020 Santiago F,W vs Ruud,27% (4/15),100% (4/4),1/3,31% (5/16),40% (2/5),2/3,1/1,0/0,1/1,0/0
2020 Santiago SF,W vs Olivo,63% (5/8),80% (4/5),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
2020 Rio De Janeiro R32,W vs Davidovich Fokina,50% (9/18),67% (6/9),2/5,50% (9/18),33% (3/9),5/5,0/2,1/2,0/0,1/1
2019 M25 Montauban F,W vs Gaston,44% (4/9),100% (4/4),0/1,40% (4/10),75% (3/4),3/4,2/2,0/0,1/1,0/0
2026 (1 matches),,83.3%,100.0%,-,14.3%,100.0%,100.0%,100.0%,-,100.0%,-
2025 (2 matches),,22.7%,60.0%,20.0%,47.8%,18.2%,50.0%,0.0%,0.0%,-,0.0%
2024 (9 matches),,19.8%,70.8%,14.3%,37.9%,25.5%,81.3%,85.7%,53.3%,66.7%,40.0%
2023 (2 matches),,40.4%,63.2%,25.0%,34.7%,23.5%,63.6%,75.0%,100.0%,100.0%,-
2021 (1 matches),,26.7%,100.0%,0.0%,6.7%,0.0%,100.0%,0.0%,100.0%,0.0%,100.0%
Career (43 matches),,30.8%,65.3%,14.9%,35.1%,28.9%,80.6%,77.1%,71.9%,69.2%,71.4%
