Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,32,10,22,31.3%,29-51,36.3%,369-436,45.8%,7-8,46.7%,29,79.5%,12.7%,8.5%,3.6%,63.3%,71.6%,47.6%,62.8%,31.5%,47.8%,0.85
Clay,59,27,32,45.8%,69-78,46.9%,704-724,49.3%,7-13,35.0%,59,76.9%,21.7%,5.6%,3.8%,60.9%,68.2%,51.3%,61.6%,37.3%,49.6%,0.97
Grass,4,2,2,50.0%,6-7,46.2%,58-69,45.7%,1-1,50.0%,4,77.0%,14.3%,8.6%,4.2%,63.2%,68.2%,52.7%,62.5%,31.7%,47.4%,0.85
Grand Slams,10,3,7,30.0%,17-26,39.5%,199-232,46.2%,3-5,37.5%,10,75.9%,15.6%,6.8%,4.5%,61.3%,68.0%,51.2%,61.5%,33.5%,48.1%,0.87
Masters,19,10,9,52.6%,22-21,51.2%,213-211,50.2%,3-0,100.0%,19,79.0%,20.9%,9.0%,3.5%,61.3%,72.5%,47.1%,62.7%,36.3%,49.8%,0.97
Other Tours,61,25,36,41.0%,62-81,43.4%,679-727,48.3%,9-16,36.0%,61,78.1%,18.7%,6.1%,3.6%,62.0%,68.9%,51.1%,62.2%,35.4%,49.0%,0.94
Best of 5,10,3,7,30.0%,17-26,39.5%,199-232,46.2%,3-5,37.5%,10,75.9%,15.6%,6.8%,4.5%,61.3%,68.0%,51.2%,61.5%,33.5%,48.1%,0.87
Best of 3,85,36,49,42.4%,87-110,44.2%,932-997,48.3%,12-17,41.4%,82,78.1%,19.0%,6.7%,3.6%,61.9%,69.7%,50.0%,62.2%,35.5%,49.1%,0.94
Finals,1,1,0,100.0%,2-1,66.7%,17-14,54.8%,0-0,-,1,81.3%,26.7%,16.3%,2.9%,60.6%,71.4%,53.7%,64.4%,38.8%,53.3%,1.09
Semi-finals,1,1,0,100.0%,2-0,100.0%,12-4,75.0%,0-0,-,1,100.0%,50.0%,0.0%,0.0%,64.7%,72.7%,61.1%,68.6%,50.8%,58.9%,1.62
Quarter-finals,5,1,4,20.0%,2-8,20.0%,43-60,41.7%,1-3,25.0%,5,71.4%,14.0%,4.5%,2.4%,64.0%,65.6%,46.3%,58.6%,33.8%,46.3%,0.82
vs Righties,83,33,50,39.8%,87-119,42.2%,968-1067,47.6%,13-19,40.6%,80,77.4%,18.1%,7.0%,3.6%,62.1%,69.4%,49.9%,62.0%,35.1%,48.7%,0.92
vs Lefties,11,5,6,45.5%,15-17,46.9%,150-154,49.3%,2-3,40.0%,11,78.8%,19.6%,5.3%,4.9%,59.5%,68.3%,51.7%,61.6%,35.4%,49.4%,0.92
vs Top 10,8,1,7,12.5%,6-18,25.0%,108-141,43.4%,2-3,40.0%,8,72.4%,13.2%,4.5%,4.0%,63.1%,67.4%,44.8%,59.1%,31.2%,46.3%,0.76
