Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Barcelona R64,L vs Etcheverry,18,30,0.6,12.7%,21.1%,18,25,0.7,13.8%,19.2%,8.5%,5.4%,0.6,12.7%,19.7%
2022 Wimbledon R128,L vs Norrie,23,42,0.5,12.8%,23.5%,21,33,0.6,13.4%,21.0%,8.9%,4.5%,1.3,17.9%,14.0%
2022 Roland Garros R128,L vs Cecchinato,40,61,0.7,12.9%,19.7%,39,51,0.8,13.3%,17.4%,10.9%,2.4%,1.4,23.2%,17.1%
2022 Acapulco R16,L vs Medvedev,10,18,0.6,11.9%,21.4%,10,17,0.6,13.5%,23.0%,9.5%,4.1%,1.6,31.0%,19.0%
2021 US Open R32,L vs Medvedev,16,43,0.4,9.6%,25.9%,16,35,0.5,10.8%,23.6%,6.1%,4.7%,1.2,20.5%,16.9%
2021 US Open R64,W vs Kohlschreiber,24,25,1.0,13.7%,14.3%,20,23,0.9,12.3%,14.1%,8.6%,3.7%,0.5,12.6%,25.7%
2021 US Open R128,W vs Kukushkin,51,51,1.0,17.1%,17.1%,41,41,1.0,15.6%,15.6%,11.1%,3.4%,1.4,18.1%,13.4%
2021 Wimbledon R128,W vs Herbert,35,35,1.0,7.8%,7.8%,34,27,1.3,8.9%,7.0%,5.7%,2.3%,1.3,28.0%,22.1%
2021 Roland Garros R64,L vs Delbonis,30,43,0.7,11.3%,16.2%,30,43,0.7,12.7%,18.2%,,,0.9,15.1%,17.4%
2021 Roland Garros R128,W vs Thiem,42,39,1.1,12.4%,11.5%,42,39,1.1,13.2%,12.3%,,,1.1,18.2%,15.9%
2021 Australian Open R64,L vs Krajinovic,29,50,0.6,11.9%,20.6%,29,50,0.6,13.7%,23.6%,,,1.0,16.5%,16.5%
2021 Australian Open R128,W vs Halys,21,8,2.6,10.4%,4.0%,21,8,2.6,12.8%,4.9%,,,0.9,15.9%,18.4%
2020 Roland Garros R128,L vs Travaglia,14,29,0.5,7.3%,15.2%,14,29,0.5,7.9%,16.3%,,,0.8,14.7%,18.8%
2020 US Open R128,L vs Coric,12,31,0.4,6.6%,17.1%,12,28,0.4,7.3%,17.1%,4.9%,2.4%,1.2,23.2%,19.3%
2020 Australian Open R128,L vs Mmoh,24,28,0.9,14.0%,16.3%,24,28,0.9,15.2%,17.7%,,,0.8,12.8%,16.3%
2019 US Open R16,L vs Monfils,6,25,0.2,4.6%,19.2%,5,22,0.2,4.2%,18.6%,2.5%,1.7%,1.5,26.2%,16.9%
2019 US Open R32,W vs Bublik,39,19,2.1,21.3%,10.4%,36,16,2.3,22.0%,9.8%,11.6%,10.4%,1.1,20.8%,19.1%
2019 US Open R64,W vs Sonego,23,24,1.0,15.3%,16.0%,22,21,1.0,16.5%,15.8%,12.8%,3.8%,0.5,13.3%,28.7%
2019 US Open R128,W vs Edmund,40,54,0.7,11.7%,15.7%,33,45,0.7,10.7%,14.6%,6.5%,4.2%,0.9,21.3%,22.4%
2019 Gstaad QF,W vs Lajovic,35,14,2.5,19.3%,7.7%,34,12,2.8,19.5%,6.9%,13.2%,5.2%,1.1,19.9%,18.8%
Career (50 matches),,1306,1464,0.9,12.8%,14.4%,1211,1307,0.9,13.0%,14.1%,6.2%,3.4%,1.1,20.6%,18.1%
