Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 Barcelona R64,L vs Etcheverry,73.1%,54.4%,5.1%,3/1,2.30,0.0%,73.2%,53.7%,5.4%,2.30,0.0%,88.9%,56.3%,5.6%,2.31,0.0%
2022 Roland Garros R128,L vs Cecchinato,81.1%,44.2%,4.1%,4/2,2.15,1.0%,80.0%,40.5%,1.9%,2.14,1.6%,87.8%,52.8%,9.8%,2.17,0.0%
2022 Acapulco R16,L vs Medvedev,67.4%,32.3%,6.5%,3/0,-,2.8%,60.0%,20.0%,12.0%,-,3.8%,84.2%,43.8%,0.0%,-,0.0%
2021 US Open R32,L vs Medvedev,66.2%,46.8%,1.4%,0/1,-,0.0%,60.5%,42.3%,0.0%,-,0.0%,77.8%,52.4%,3.7%,-,0.0%
2019 Gstaad QF,W vs Lajovic,76.0%,51.9%,1.0%,1/0,2.34,9.8%,75.0%,50.9%,0.0%,2.26,13.6%,84.6%,54.5%,3.8%,2.56,0.0%
2019 Marrakech F,L vs Paire,61.5%,37.5%,5.8%,1/2,2.53,0.0%,46.4%,23.1%,0.0%,2.44,0.0%,90.5%,47.4%,14.3%,2.68,0.0%
2019 Marbella CH F,W vs Paire,75.0%,49.3%,12.0%,10/2,2.24,0.0%,68.6%,34.3%,7.8%,2.19,0.0%,85.1%,62.5%,17.0%,2.36,0.0%
2019 Miami R64,L vs Goffin,71.2%,51.1%,6.1%,2/2,2.07,1.9%,64.3%,37.0%,2.4%,2.09,2.8%,90.9%,70.0%,13.6%,2.03,0.0%
2018 Marrakech F,W vs Edmund,80.4%,73.3%,3.6%,2/0,2.50,0.0%,73.3%,81.8%,0.0%,2.48,0.0%,88.5%,65.2%,7.7%,2.53,0.0%
2018 Alicante CH F,W vs De Minaur,76.3%,51.1%,1.7%,0/1,2.32,2.1%,75.9%,59.1%,3.4%,2.36,0.0%,85.2%,43.5%,0.0%,2.23,6.7%
2015 Gstaad QF,L vs Bellucci,59.0%,51.0%,2.4%,2/0,2.29,1.5%,59.6%,50.0%,0.0%,2.13,2.6%,71.4%,53.3%,9.5%,2.54,0.0%
2015 Geneva R16,W vs Mannarino,80.4%,48.8%,3.7%,1/3,2.58,8.3%,79.5%,46.6%,0.0%,2.36,14.3%,87.5%,53.6%,12.5%,2.88,0.0%
2015 Barcelona F,L vs Nishikori,76.1%,45.1%,10.4%,5/2,2.05,5.5%,75.7%,39.3%,10.8%,1.91,8.6%,85.2%,52.2%,11.1%,2.28,0.0%
2014 Rio de Janeiro SF,L vs Nadal,77.7%,45.7%,2.5%,0/3,2.03,1.2%,76.4%,36.4%,1.4%,1.90,1.6%,86.7%,59.0%,4.4%,2.47,0.0%
2013 Madrid SF,L vs Nadal,65.2%,30.0%,2.2%,1/0,1.90,0.0%,71.4%,30.0%,0.0%,1.93,0.0%,62.5%,30.0%,6.3%,1.86,0.0%
2012 Belgrade SF,L vs Paire,72.9%,45.2%,7.1%,1/5,2.65,3.4%,65.9%,37.9%,6.8%,2.63,4.4%,91.7%,51.5%,8.3%,2.71,0.0%
2012 Casablanca F,W vs Ramos,81.8%,57.8%,7.3%,2/2,2.20,3.2%,86.2%,56.0%,6.9%,2.24,4.2%,76.9%,60.0%,7.7%,2.07,0.0%
Career (17 matches),,74.0%,48.4%,4.8%,59.4%,2.26,2.4%,71.6%,44.2%,2.9%,2.20,3.5%,84.7%,54.7%,8.4%,2.39,0.3%
