Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,4,0,4,0.0%,0-7,0.0%,23-44,34.3%,0-0,-,4,48.5%,20.0%,1.0%,8.9%,65.5%,50.4%,42.9%,47.8%,37.3%,42.3%,0.71,R32 (3x)
2022,22,9,13,40.9%,25-31,44.6%,249-278,47.2%,4-3,57.1%,22,65.6%,27.8%,1.7%,5.6%,65.7%,63.0%,44.9%,56.8%,39.1%,48.2%,0.91,QF (Rio de Janeiro)
2021,30,12,18,40.0%,39-46,45.9%,392-423,48.1%,5-5,50.0%,28,71.3%,25.4%,2.3%,4.7%,63.6%,65.0%,46.0%,58.1%,39.1%,48.9%,0.93,SF (Geneva)
2020,16,4,12,25.0%,13-27,32.5%,174-213,45.0%,1-2,33.3%,16,70.0%,20.6%,1.3%,4.9%,62.8%,66.1%,47.3%,59.1%,38.3%,48.4%,0.94,R16 (4x)
2019,32,15,17,46.9%,35-44,44.3%,348-391,47.1%,7-3,70.0%,31,72.0%,21.9%,2.4%,4.0%,65.1%,66.3%,47.2%,59.6%,38.0%,48.7%,0.94,F (Marrakech)
2018,15,7,8,46.7%,17-16,51.5%,169-161,51.2%,1-3,25.0%,15,70.5%,31.3%,1.5%,3.4%,64.4%,63.6%,50.6%,59.0%,41.7%,50.3%,1.02,W (Marrakech)
2016,8,1,7,12.5%,5-14,26.3%,74-102,42.0%,0-2,0.0%,8,66.7%,18.9%,2.5%,3.2%,66.3%,65.6%,43.9%,58.3%,36.5%,47.6%,0.88,R16 (Doha)
2015,40,17,23,42.5%,51-57,47.2%,518-522,49.8%,6-9,40.0%,38,73.5%,24.2%,2.8%,2.9%,66.3%,64.8%,50.6%,60.1%,39.1%,49.6%,0.98,F (Barcelona)
2014,45,23,22,51.1%,55-54,50.5%,507-497,50.5%,2-9,18.2%,43,74.0%,28.7%,2.2%,3.2%,66.1%,64.5%,52.6%,60.5%,40.5%,50.4%,1.02,W (Gstaad)
2013,49,18,31,36.7%,43-74,36.8%,507-611,45.3%,4-10,28.6%,49,69.3%,22.5%,1.9%,4.4%,59.7%,65.0%,47.5%,57.9%,38.0%,48.1%,0.90,SF (2x)
2012,49,19,30,38.8%,54-73,42.5%,560-645,46.5%,11-8,57.9%,49,67.1%,26.0%,2.0%,6.0%,59.4%,64.3%,47.4%,57.4%,39.9%,48.6%,0.94,W (Casablanca)
2011,53,25,28,47.2%,56-66,45.9%,542-579,48.3%,5-8,38.5%,53,70.2%,27.7%,2.2%,3.8%,61.8%,64.7%,48.9%,58.7%,39.2%,49.1%,0.95,W (Casablanca)
2010,16,8,8,50.0%,21-21,50.0%,195-202,49.1%,3-1,75.0%,16,71.3%,27.0%,1.8%,3.4%,66.0%,64.1%,49.5%,59.1%,39.6%,49.1%,0.97,F (Bucharest)
2009,13,1,12,7.7%,7-25,21.9%,115-184,38.5%,3-1,75.0%,13,61.1%,13.9%,2.4%,4.6%,62.6%,60.8%,48.5%,56.2%,36.2%,46.0%,0.83,R32 (8x)
2008,9,3,6,33.3%,9-16,36.0%,112-127,46.9%,1-4,20.0%,9,69.2%,25.6%,2.2%,3.7%,74.3%,63.4%,44.1%,58.4%,40.2%,49.1%,0.97,R16 (2x)
2007,7,3,4,42.9%,5-8,38.5%,57-61,48.3%,0-1,0.0%,7,70.0%,28.3%,1.3%,3.3%,67.3%,63.9%,45.7%,58.0%,40.9%,49.3%,0.97,R16 (2x)
Career,408,165,243,40.4%,435-579,42.9%,4542-5040,47.4%,53-69,43.4%,401,69.9%,25.1%,2.1%,4.2%,63.6%,64.5%,48.2%,58.5%,39.1%,48.8%,0.94,
