Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,151,45,106,29.8%,135-248,35.2%,1597-1987,44.6%,18-25,41.9%,148,68.0%,21.3%,2.5%,4.6%,61.9%,64.8%,46.9%,58.0%,37.4%,47.8%,0.89
Clay,236,117,119,49.6%,283-285,49.8%,2704-2693,50.1%,31-38,44.9%,233,71.6%,28.8%,1.9%,4.0%,64.8%,64.5%,49.3%,59.1%,40.9%,49.9%,1.00
Grass,21,3,18,14.3%,17-46,27.0%,241-360,40.1%,4-6,40.0%,20,66.1%,14.0%,2.3%,4.2%,62.5%,62.9%,46.5%,56.7%,32.4%,45.2%,0.75
Grand Slams,66,24,42,36.4%,96-140,40.7%,1023-1222,45.6%,18-15,54.5%,65,69.3%,21.3%,2.6%,4.1%,64.1%,64.8%,46.4%,58.2%,38.0%,48.1%,0.91
Masters,61,21,40,34.4%,51-90,36.2%,626-745,45.7%,8-14,36.4%,61,71.6%,21.0%,2.3%,4.9%,62.2%,64.9%,48.8%,58.8%,37.0%,48.0%,0.90
Other Tours,278,119,159,42.8%,283-343,45.2%,2837-3018,48.5%,26-39,40.0%,275,69.8%,27.5%,1.9%,4.1%,63.7%,64.3%,48.7%,58.6%,40.0%,49.3%,0.97
Best of 5,69,25,44,36.2%,101-146,40.9%,1079-1277,45.8%,19-16,54.3%,65,69.3%,21.3%,2.6%,4.1%,64.1%,64.8%,46.4%,58.2%,38.0%,48.1%,0.91
Best of 3,339,140,199,41.3%,334-433,43.5%,3463-3763,47.9%,34-53,39.1%,336,70.1%,26.2%,2.0%,4.3%,63.4%,64.4%,48.7%,58.7%,39.5%,49.1%,0.95
Finals,9,4,5,44.4%,8-10,44.4%,77-83,48.1%,1-0,100.0%,9,65.8%,30.0%,1.3%,4.3%,64.2%,65.7%,43.2%,57.6%,41.5%,50.0%,0.98
Semi-finals,15,9,6,60.0%,20-15,57.1%,180-163,52.5%,2-3,40.0%,15,75.0%,30.6%,1.3%,2.9%,68.6%,63.1%,53.8%,60.2%,41.7%,50.9%,1.05
Quarter-finals,28,15,13,53.6%,32-29,52.5%,291-281,50.9%,1-4,20.0%,27,70.7%,31.7%,1.6%,3.5%,65.5%,63.8%,47.6%,58.2%,41.4%,50.0%,0.99
vs Righties,331,131,200,39.6%,348-477,42.2%,3669-4116,47.1%,39-55,41.5%,329,69.7%,24.7%,2.2%,4.2%,63.2%,64.4%,48.2%,58.5%,39.0%,48.7%,0.94
vs Lefties,77,34,43,44.2%,87-102,46.0%,873-924,48.6%,14-14,50.0%,72,71.0%,26.6%,2.0%,4.2%,65.1%,64.8%,48.0%,58.9%,39.7%,49.4%,0.97
vs Top 10,32,6,26,18.8%,16-58,21.6%,274-421,39.4%,3-5,37.5%,32,61.8%,17.9%,1.5%,4.0%,63.8%,61.9%,42.7%,55.0%,35.4%,45.5%,0.79
