Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Barcelona R64,L vs Etcheverry,5.4,5.5,5.3,33.9%,52.6%,58.8%,52.0%,48.2%,4.7%,3.0,2.0,0.5,0.3
2022 Roland Garros R128,L vs Cecchinato,4.4,4.8,3.8,46.1%,41.6%,48.9%,40.9%,54.3%,11.4%,5.0,1.9,-0.5,-0.3
2022 Acapulco R16,L vs Medvedev,5.0,6.0,4.3,21.6%,45.5%,33.3%,60.0%,54.9%,6.8%,-4.5,-5.1,2.5,3.6
2021 US Open R32,L vs Medvedev,5.1,5.7,4.2,43.7%,27.8%,41.2%,46.2%,54.6%,10.4%,-10.0,-5.7,-6.0,-4.4
2019 Gstaad QF,W vs Lajovic,4.6,5.3,4.0,57.9%,38.6%,43.8%,61.5%,60.1%,9.8%,23.5,12.6,9.0,7.5
2019 Marrakech F,L vs Paire,3.1,3.1,3.1,42.4%,38.9%,44.4%,100.0%,46.0%,9.8%,1.5,3.1,-4.5,-8.2
2019 Marbella CH F,W vs Paire,3.8,4.1,3.5,49.6%,51.9%,50.0%,75.0%,47.3%,11.4%,8.0,5.6,10.0,6.8
2019 Miami R64,L vs Goffin,5.4,6.4,4.5,35.7%,72.4%,33.3%,25.0%,54.3%,17.8%,2.5,1.7,2.5,2.4
2018 Marrakech F,W vs Edmund,4.2,4.3,4.2,57.8%,61.5%,71.4%,64.3%,52.2%,10.3%,12.5,12.8,2.5,2.9
2018 Alicante CH F,W vs De Minaur,5.5,6.3,4.7,59.7%,63.6%,53.8%,45.5%,51.3%,3.8%,13.5,10.3,5.5,4.6
2015 Gstaad QF,L vs Bellucci,3.5,3.9,3.1,43.9%,43.6%,58.3%,58.3%,55.7%,10.8%,-0.5,-0.4,-4.5,-5.2
2015 Geneva R16,W vs Mannarino,4.5,4.9,4.1,50.5%,59.6%,50.0%,50.0%,50.3%,8.5%,14.5,8.6,15.5,9.4
2015 Barcelona F,L vs Nishikori,4.4,4.7,4.0,49.3%,37.8%,75.0%,9.1%,38.9%,7.9%,6.5,8.6,-0.5,-0.4
2014 Rio de Janeiro SF,L vs Nadal,4.2,4.7,3.8,47.1%,52.6%,65.0%,50.0%,50.3%,10.0%,21.0,13.0,6.5,4.3
2013 Madrid SF,L vs Nadal,4.9,5.9,3.8,32.7%,50.0%,47.6%,33.3%,42.6%,14.3%,-8.0,-11.0,-6.5,-6.9
2012 Belgrade SF,L vs Paire,3.9,4.1,3.6,47.5%,40.0%,41.7%,84.6%,47.0%,9.7%,4.0,3.7,-0.5,-0.4
2012 Casablanca F,W vs Ramos,5.5,5.8,5.0,55.4%,46.9%,73.7%,57.1%,53.9%,5.4%,6.0,4.0,7.5,5.6
Career (17 matches),,4.5,5.0,4.0,46.9%,47.7%,51.6%,50.9%,51.3%,9.5%,5.8,4.3,2.3,1.9
