Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2021 US Open Q2,L vs Raducanu,0.0%,-,4.1%,60.0%,10.8%,20.7%,14.3%,7.4%,41.7%,0.4%,0.0%,36,45
2019 US Open R64,L vs Pliskova,0.0%,-,5.0%,80.0%,12.5%,35.3%,0.0%,5.3%,25.0%,0.0%,-,46,42
2019 US Open Q1,L vs Watson,0.0%,-,9.9%,54.5%,12.6%,22.2%,0.0%,13.0%,33.3%,0.0%,-,-25,10
Career (3 matches),,0.0%,-,6.3%,61.9%,11.8%,24.7%,7.7%,8.9%,34.5%,0.2%,0.0%,17,32
