Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,4,1,3,25.0%,0,0,0,-,2020,2025,Q2,4,0.82,0.4%,11.2%,64.7%,53.3%,35.2%,46.9%,43.5%,33.3%,48.3%
Roland Garros,4,Clay,5,1,4,20.0%,0,0,0,-,2020,2025,Q2,5,0.81,1.1%,7.9%,68.8%,49.5%,44.8%,48.0%,42.0%,41.5%,48.3%
Wimbledon,4,Grass,6,2,4,33.3%,0,0,0,-,2019,2025,Q2,6,0.96,0.5%,7.0%,67.2%,63.2%,40.2%,55.6%,42.6%,44.2%,47.7%
US Open,2,Hard,7,5,2,71.4%,0,0,0,-,2019,2021,R64,7,0.97,0.7%,7.2%,63.5%,60.8%,43.5%,54.5%,44.0%,51.5%,46.6%
Fed Cup,3,,9,4,5,44.4%,1,1,0,100.0%,2015,2020,,8,0.91,1.1%,8.7%,64.7%,53.9%,43.9%,50.3%,45.3%,40.0%,46.4%
s Hertogenbosch,2,Grass,4,2,2,50.0%,2,1,1,50.0%,2022,2025,R32,4,1.06,0.0%,4.7%,76.0%,58.8%,55.4%,57.9%,44.6%,42.9%,39.5%
Prague,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2020,2022,R64,3,0.86,0.5%,22.0%,56.5%,51.2%,22.6%,38.8%,52.9%,43.2%,45.5%
Birmingham,2,Grass,2,0,2,0.0%,0,0,0,-,2019,2022,Q1,2,0.77,0.0%,6.8%,65.0%,56.6%,39.0%,50.4%,38.0%,52.6%,16.7%
