Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,22,13,9,59.1%,26-20,56.5%,227-195,53.8%,1-2,33.3%,0,,,,,,,,,,,
Clay,2,1,1,50.0%,2-2,50.0%,21-16,56.8%,0-1,0.0%,0,,,,,,,,,,,
Finals,1,0,1,0.0%,1-2,33.3%,10-13,43.5%,0-0,-,0,,,,,,,,,,,
Semi-finals,2,1,1,50.0%,2-3,40.0%,20-27,42.6%,0-0,-,0,,,,,,,,,,,
Quarter-finals,4,2,2,50.0%,4-4,50.0%,37-36,50.7%,0-0,-,0,,,,,,,,,,,
vs Righties,5,0,5,0.0%,0-10,0.0%,38-63,37.6%,0-2,0.0%,0,,,,,,,,,,,
vs Lefties,2,2,0,100.0%,4-0,100.0%,25-11,69.4%,1-0,100.0%,0,,,,,,,,,,,
