Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Hechingen R32,L vs Garcia Perez,0.90,0.70,46.7,2.0,-,56.8%,-,44.1%,30.3%,46.9%
2019 W60 Hechingen Q2,W vs Kennel,1.09,1.70,43.0,2.3,-,62.1%,-,80.0%,47.4%,44.4%
2019 W60 Hechingen Q1,W vs Seibold,1.10,1.33,61.6,2.8,-,54.5%,-,60.7%,45.5%,58.1%
2019 W25 Imola QF,L vs Meliss,0.90,0.92,72.2,7.3,-,54.7%,-,68.0%,33.3%,47.2%
2019 W25 Torino Q2,L vs Moratelli,1.05,0.72,50.8,2.2,-,38.2%,-,45.5%,35.7%,44.4%
2019 W25 Torino Q1,W vs Bullani,1.05,1.78,31.8,2.0,-,56.5%,-,61.1%,77.8%,60.9%
2019 W25 Stuttgart Vaihingen Q1,W vs Hamouti,1.20,2.67,32.3,2.3,-,52.0%,-,65.2%,92.9%,91.7%
2019 W15 Fort de France Martinique QF,L vs Appleton,0.82,0.43,36.5,2.0,0.0%,61.3%,3.6%,42.9%,47.8%,0.0%
2019 W15 Fort de France Martinique R16,W vs Hewitt,1.30,2.65,25.3,2.0,0.0%,61.9%,0.0%,71.4%,78.3%,57.1%
2019 W15 Fort de France Martinique R32,W vs Schenck,1.44,3.78,23.7,2.0,0.0%,70.6%,6.7%,66.7%,73.7%,93.3%
2017 Antalya $15K QF,L vs Dinu,0.78,0.44,33.7,2.2,0.0%,62.5%,0.0%,28.6%,39.1%,20.0%
2017 Antalya $15K R16,W vs Gracheva,1.08,1.55,44.3,2.7,0.0%,64.0%,0.0%,60.0%,47.1%,61.8%
2017 Antalya $15K R32,W vs Toma,1.11,1.28,53.8,2.3,0.0%,46.9%,0.0%,51.9%,60.0%,57.6%
2017 Shrewsbury $25K R32,L vs Marcinkevica,1.05,0.36,32.6,2.2,0.0%,25.0%,0.0%,35.3%,22.2%,26.7%
2017 Sunderland $15K R16,L vs Barnett,0.89,0.60,39.3,2.7,3.6%,50.0%,4.0%,44.0%,34.5%,36.0%
2017 Bagnatica $25K R32,L vs Di Giuseppe,0.77,0.62,43.4,2.5,0.0%,51.9%,0.0%,40.0%,43.3%,44.4%
2017 Sharm El Sheikh $15K F,W vs Shytkouskaya,1.04,1.41,52.1,2.5,3.2%,58.1%,0.0%,50.0%,55.6%,69.2%
2017 Sharm El Sheikh $15K F,W vs Sherif,1.15,1.19,67.9,3.1,2.1%,57.4%,0.0%,59.5%,41.9%,44.7%
2017 Sharm El Sheikh $15K QF,W vs Bhunu,1.05,1.38,46.8,2.2,0.0%,65.6%,0.0%,53.6%,47.4%,58.3%
2017 Sharm El Sheikh $15K R16,W vs Alhussein Abdel Aziz,1.15,1.32,55.5,2.1,0.0%,65.0%,0.0%,44.7%,44.4%,59.4%
2019 (10 matches),,1.05,1.25,47.2,2.3,0.0%,55.8%,3.1%,59.6%,50.3%,50.6%
2017 (35 matches),,1.01,1.07,57.0,2.6,1.2%,54.9%,0.6%,49.2%,50.2%,51.4%
2016 (34 matches),,1.03,1.08,55.1,2.6,1.7%,55.7%,1.2%,54.1%,47.1%,47.2%
2015 (5 matches),,1.01,1.02,52.6,2.8,0.7%,52.3%,0.7%,58.2%,46.5%,43.9%
2014 (8 matches),,1.04,1.20,63.4,2.9,5.2%,55.4%,4.3%,60.9%,50.7%,46.5%
Career (100 matches),,1.03,1.09,56.6,2.6,1.7%,55.0%,1.2%,52.9%,48.9%,48.8%
